flux,flux_err,centroid_col,centroid_row,cadenceno,quality
23554.432,5.2805142,956.072105035407,402.950533718484,1105,0
23555.758,5.2804623,956.0723819696045,402.950479162514,1106,0
23543.963,5.2799916,956.0719594712443,402.9507532305961,1107,0
23555.717,5.280732,956.0720158699326,402.95039094270095,1108,0
23555.922,5.280606,956.0722617137725,402.95101751819476,1109,0
23566.504,5.2810225,956.0721042382346,402.9507940979028,1110,0
23547.357,5.280112,956.0722349790942,402.950759619681,1111,0
23555.607,5.2805758,956.0722676274418,402.9511666252504,1112,0
23557.844,5.280575,956.0722374053154,402.9508975206971,1113,0
23562.078,5.2810583,956.0721756825014,402.9510676231438,1114,0
23549.502,5.2801657,956.0722980629234,402.95090777654616,1115,0
23553.533,5.280445,956.0719355214671,402.9511271862493,1116,0
23554.43,5.2805066,956.0718701714853,402.9508196835156,1117,0
23549.773,5.280245,956.0721061318638,402.95061439641967,1118,0
23550.418,5.2800937,956.0720866101849,402.95049528670785,1119,0
23564.312,5.281092,956.0717459783017,402.950446948378,1120,0
23561.518,5.2808046,956.071549733879,402.9509765286136,1121,0
23553.047,5.2806425,956.0715499618133,402.950709725014,1122,8192
23569.965,5.2819324,956.0720491806641,402.9503995988257,1123,0
23566.42,5.281874,956.0716210709764,402.95105434424164,1124,128
23562.252,5.281017,956.0719200158605,402.9507271887312,1125,0
23560.283,5.2806764,956.0718921121766,402.95089190047304,1126,0
23548.648,5.2802043,956.0720570444968,402.950940686866,1127,0
23555.818,5.2807064,956.0718312140114,402.95069867707014,1128,0
23548.332,5.2801023,956.0714683453976,402.9506942679642,1129,0
23551.406,5.280314,956.0719304363087,402.9509523455589,1130,0
23543.434,5.2798243,956.0717003119566,402.9510934245699,1131,0
23544.613,5.279971,956.0717103602436,402.95114103320475,1132,0
23562.016,5.280879,956.0723740813596,402.9514594060372,1133,0
23546.844,5.2800307,956.0717580995463,402.95102608899447,1134,0
23550.414,5.2802505,956.071609706222,402.9511598269238,1135,0
23559.596,5.280817,956.0720317436135,402.9507353950624,1136,0
23557.441,5.28052,956.0717801131874,402.9513829177103,1137,0
23550.537,5.2801366,956.0717122394078,402.9507851041332,1138,0
23559.834,5.2805543,956.0717720698049,402.9509967245962,1139,0
23558.146,5.2806563,956.0717311641051,402.95100912212644,1140,0
23554.908,5.2804885,956.0720727803297,402.9507690661771,1141,0
23553.357,5.2803183,956.0718365009873,402.95133487637236,1142,0
23544.95,5.2799077,956.0716222208453,402.9509658232251,1143,0
23545.08,5.279876,956.0718985110925,402.9513037853084,1144,0
23558.574,5.280691,956.0722555264513,402.95095191589445,1145,8192
23566.658,5.281121,956.0727389662418,402.95073066722557,1146,0
23550.469,5.2802186,956.0722595501143,402.95125953321656,1147,0
23543.701,5.2798305,956.071912827293,402.95090563592055,1148,0
23559.564,5.280931,956.0717277898598,402.95104335051855,1149,0
23550.49,5.2801695,956.0717673489248,402.95126662702995,1150,0
23563.527,5.280932,956.0717515212574,402.9512469138862,1151,0
23550.703,5.2801433,956.0716763993453,402.951088808762,1152,0
23557.045,5.280903,956.0718808786094,402.9513208234466,1153,0
23549.273,5.280033,956.0714670641959,402.95145998213684,1154,0
23545.922,5.279975,956.0718179498515,402.9508941532305,1155,0
23556.639,5.28036,956.0716097242442,402.95103786593467,1156,0
23556.512,5.280534,956.0718024382481,402.95093453168715,1157,0
23553.746,5.2803593,956.071629959112,402.9510598081117,1158,0
23560.547,5.2806745,956.0718736347716,402.9512109187184,1159,0
23555.22,5.280297,956.0719609461784,402.9513953166732,1160,0
23552.22,5.280247,956.0718650329011,402.95152651558783,1161,0
23557.594,5.2806215,956.0717778405533,402.9509319196355,1162,0
23550.373,5.2800937,956.0718878410233,402.95085119654175,1163,0
23559.057,5.280436,956.0717022757677,402.95056202054394,1164,0
23547.22,5.279847,956.0716932982778,402.9506867205914,1165,0
23559.713,5.28055,956.0717195374693,402.95045114442,1166,0
23552.22,5.2801147,956.0712900737449,402.949784464368,1167,0
23552.205,5.2800636,956.0714187260116,402.9500913923018,1168,0
23548.852,5.2801023,956.0713267697461,402.95005574349597,1169,0
23546.252,5.2804184,956.0712740481023,402.94982397199294,1170,0
23553.283,5.2801795,956.0711950690717,402.9501911639674,1171,0
23545.38,5.2798724,956.0711330414754,402.9499727815343,1172,0
23557.242,5.2804003,956.0714717855435,402.95012862618216,1173,0
23548.281,5.279978,956.0716220394104,402.9498109612316,1174,0
23550.732,5.2801313,956.0714252367209,402.950218066259,1175,0
23545.197,5.279747,956.0715401291242,402.95019013050114,1176,0
23550.266,5.2803364,956.07120939049,402.94992054789554,1177,0
23546.47,5.2798357,956.0716047878393,402.95028638410594,1178,0
23553.615,5.2803497,956.0717189545984,402.9500449792449,1179,0
23554.24,5.280235,956.0718891682313,402.95008970319583,1180,0
23553.682,5.280114,956.0718391400006,402.95057834662924,1181,0
23552.814,5.2801223,956.0722505965648,402.95053949045365,1182,0
23558.299,5.2806377,956.0718225575324,402.9502581030487,1183,0
23557.28,5.280551,956.0726107629989,402.9500598483069,1184,0
23559.535,5.2806807,956.0721686983658,402.95044485869494,1185,0
23561.86,5.2806787,956.072096816272,402.9510114436964,1186,0
23546.291,5.2799954,956.0718477558875,402.95014819648395,1187,0
23561.883,5.2808743,956.0722706575372,402.9495232861703,1188,0
23546.13,5.280117,956.0721354731971,402.9500872062231,1189,0
23552.844,5.280262,956.072144414227,402.94992486352163,1190,0
23553.066,5.280217,956.0720217866362,402.95020116434216,1191,0
23546.469,5.27988,956.0722734661481,402.9496354273116,1192,0
23546.508,5.2798696,956.0722789503934,402.95032608027566,1193,0
23547.367,5.2799654,956.0723310377678,402.95067817821825,1194,0
23547.908,5.2799664,956.0726921980406,402.9503034517646,1195,8192
23554.383,5.2800727,956.0731332376688,402.95023508388664,1196,0
23551.828,5.280113,956.0730062712422,402.9498418174478,1197,0
23557.441,5.280417,956.0731119951979,402.9498302022732,1198,0
23552.725,5.280258,956.0727219727888,402.95017046922237,1199,0
23538.111,5.279612,956.0724438344381,402.9497574858443,1200,0
23544.34,5.2799525,956.0727330946256,402.94975943308265,1201,0
23545.768,5.279882,956.07234024174,402.949699406276,1202,0
23559.674,5.2805696,956.0724965337976,402.9500735354282,1203,0
23557.188,5.280549,956.0725893339057,402.9498312938179,1204,0
23550.865,5.2801166,956.0722978145168,402.9494154959474,1205,0
23552.922,5.2802386,956.0728211457558,402.94933059244244,1206,0
23546.26,5.2799067,956.0725678798011,402.949235008214,1207,0
23548.316,5.27992,956.0725952186446,402.9497880666396,1208,0
23546.152,5.279813,956.0725291575388,402.9495480534821,1209,0
23550.438,5.279901,956.0724413641093,402.9497293157953,1210,0
23556.826,5.2804084,956.0724233630943,402.94967718001556,1211,0
23550.158,5.279963,956.0725730760334,402.94977836637906,1212,0
23554.975,5.2802377,956.0724195852464,402.94953665365773,1213,0
23553.783,5.280201,956.0725389374402,402.9497034276689,1214,0
23543.877,5.2797537,956.0723467326214,402.94965454709103,1215,0
23552.648,5.280041,956.0729257781519,402.95052574410255,1216,0
23555.627,5.280296,956.0724556274953,402.94981516491754,1217,0
