flux,flux_err,centroid_col,centroid_row,cadenceno,quality
20739.516,4.538028,221.82406926334767,102.1729759245353,1105,0
20730.238,4.537404,221.82402962931,102.17301437165025,1106,0
20732.205,4.5377555,221.82404873122084,102.1731880922165,1107,0
20722.79,4.5369577,221.82382338407257,102.17295989526174,1108,0
20731.951,4.5376587,221.8243623100628,102.17297086655476,1109,0
20729.094,4.537388,221.82434235085879,102.17289510605376,1110,0
20724.926,4.537122,221.82414088461755,102.17298187394557,1111,0
20726.531,4.537079,221.82440581445468,102.17313781169477,1112,0
20726.635,4.537068,221.8241574284937,102.17309877688892,1113,0
20733.268,4.5374384,221.8244444256301,102.1733320840516,1114,0
20737.12,4.53757,221.82427842537794,102.1729394388271,1115,0
20728.475,4.537227,221.82449429962125,102.17313832195465,1116,0
20733.191,4.53754,221.8244583879788,102.17289287025051,1117,0
20742.71,4.5381875,221.82396002153618,102.17302670116234,1118,8192
20736.137,4.5378,221.82385421849048,102.17311395310986,1119,0
20735.404,4.53771,221.82397160107067,102.17286574743322,1120,0
20726.37,4.537226,221.82451484776385,102.17249500113128,1121,0
20738.168,4.5387135,221.82382368683122,102.17274358580976,1122,128
20726.637,4.5371156,221.82425917505196,102.1725022622893,1123,0
20725.877,4.537138,221.82450652226623,102.17274940021103,1124,0
20724.244,4.5369673,221.82427242497818,102.17294121336414,1125,0
20728.955,4.5371776,221.8245687632647,102.17268825569042,1126,0
20729.254,4.5372043,221.8244863934932,102.17274255190006,1127,0
20731.99,4.537427,221.82428555507374,102.173106388979,1128,0
20728.463,4.537074,221.8242583981887,102.17273429179552,1129,0
20724.43,4.5369406,221.82431343882163,102.1730840152888,1130,0
20732.0,4.537586,221.82466744612984,102.17262770608427,1131,0
20730.191,4.5372624,221.82447494586793,102.17293826500223,1132,0
20731.629,4.5374894,221.82486564017427,102.17286897643,1133,0
20727.059,4.537168,221.82458396679914,102.17297755500387,1134,0
20728.855,4.537371,221.82480759879184,102.17288804225767,1135,0
