flux,flux_err,centroid_col,centroid_row,cadenceno,quality
212235.48,13.158542,498.97962284150435,531.266656799787,568,0
212234.17,13.158473,498.97966921451655,531.2664598502259,569,0
212235.8,13.158644,498.9798999886548,531.266747950057,570,0
212199.75,13.157679,498.98017071069523,531.2666360865217,571,0
212223.14,13.158101,498.9807790547628,531.2668205464657,572,0
212211.95,13.157702,498.98077150830807,531.2669563686834,573,0
212326.7,13.160568,498.98065620957414,531.2670965802366,574,0
212273.86,13.159279,498.98107242896475,531.2671249501515,575,0
212193.1,13.157472,498.9809424682681,531.2669864737388,576,0
212206.08,13.157816,498.98077038389044,531.2672434426121,577,0
212180.4,13.1572695,498.981329287387,531.2667585810215,578,0
212184.14,13.157534,498.9809646455018,531.2668922010904,579,0
212169.28,13.156941,498.9808446585935,531.2671759496537,580,0
212223.94,13.158175,498.9808888550202,531.2668664663264,581,0
212174.52,13.156965,498.98088120649174,531.2671869643392,582,0
212289.22,13.160706,498.98072464260963,531.2670723403904,583,0
212286.7,13.159586,498.98096811440337,531.2669584393416,584,0
212240.0,13.158586,498.9811505929866,531.2671865166335,585,0
212199.78,13.158158,498.9813406634173,531.2669177512535,586,0
212255.02,13.158964,498.98132794553067,531.2668826690493,587,0
212203.39,13.157662,498.9814539609025,531.2669890408888,588,0
212202.34,13.157647,498.9815745018183,531.2664192608144,589,0
212207.56,13.157894,498.9815844945894,531.2661453800824,590,0
212239.23,13.158549,498.9819230870825,531.266175052141,591,0
212242.16,13.1586075,498.981740811506,531.2661910439912,592,0
212172.64,13.157393,498.98224530977143,531.2659412421447,593,0
212182.16,13.157249,498.98190134401074,531.2663448456553,594,0
212137.23,13.156225,498.98206243311654,531.2662368262929,595,0
212172.75,13.156946,498.98232760801704,531.2660847463826,596,0
212218.73,13.158108,498.9825368197653,531.2661387127528,597,0
212231.55,13.158396,498.9823176739685,531.2661656573106,598,0
212153.0,13.15644,498.9823365363133,531.2660562425957,599,0
212188.4,13.157239,498.9820234459614,531.2658844632064,600,0
212195.61,13.157437,498.9816158837638,531.2664383590395,601,0
212238.81,13.158353,498.98145684983103,531.2667422783102,602,0
212203.03,13.157447,498.98158426357753,531.2667012840932,603,0
212216.27,13.15773,498.98144475504324,531.2667288370035,604,0
212187.42,13.157088,498.9815173219297,531.2664389487476,605,0
212215.81,13.157742,498.9812421135051,531.2666631326628,606,0
