flux,flux_err,centroid_col,centroid_row,cadenceno,quality
7653.789,2.900799,340.4360296613197,101.99999674640318,1105,0
7649.047,2.900291,340.43610927832106,102.0,1106,0
7656.518,2.901103,340.43626010798476,102.0,1107,0
7657.78,2.9012728,340.4365160966243,102.0,1108,0
7660.7827,2.901541,340.4363791512971,102.0,1109,0
7650.0566,2.9004002,340.4360152370706,101.99999674481577,1110,0
7663.749,2.9019094,340.4359502663144,101.99999675063162,1111,0
7664.337,2.901882,340.43634943753926,102.0,1112,0
7659.7,2.901421,340.4358690146392,102.0,1113,0
7659.7163,2.9014204,340.4358341845105,102.0,1114,0
7657.9395,2.9012866,340.436162396563,102.00000325183346,1115,128
7661.6265,2.9015741,340.4358148114229,102.0,1116,0
7659.552,2.901398,340.43626881060607,102.0,1117,0
7653.579,2.900844,340.4365255289951,102.00000325368607,1118,0
7654.82,2.900858,340.4365285454152,102.0,1119,0
7660.3047,2.9014242,340.4364575992408,101.99999674917059,1120,128
7659.166,2.9013586,340.4368224359957,102.0000032513127,1121,0
7661.494,2.9016678,340.4366475704779,101.99999674967529,1122,0
7658.545,2.9012349,340.4365653471217,102.00000325157637,1123,0
7659.7217,2.9014318,340.43666357283143,102.00000325107683,1124,0
7657.7695,2.9012237,340.4365648539652,102.00000325190561,1125,8192
7665.418,2.9020157,340.4367126774724,101.99999675133908,1126,0
7661.534,2.9016504,340.43597537464893,102.0,1127,0
7661.756,2.9016075,340.4363367580814,101.99999674978632,1128,0
7656.496,2.9010072,340.4366158766325,102.0,1129,0
7666.7134,2.902158,340.4364216785619,102.0,1130,0
7662.587,2.9017332,340.4362154525419,102.00000324986118,1131,0
7663.207,2.9018073,340.43602175140853,102.0000032495982,1132,0
7664.3906,2.9019136,340.4362957956948,102.0,1133,0
7663.734,2.901816,340.43640823794243,102.0,1134,0
7668.5103,2.9023356,340.4363008241458,102.0,1135,0
7669.0605,2.9024715,340.43595808059933,101.9999967528821,1136,0
7660.802,2.9015028,340.43692818593433,102.0,1137,0
