flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
25209.3,5.3562975,0,0.0012893742,646.8723468488283,1023.1929186491661,1105,20444.068,4.4437675,950.7871,0.4134613,25209.3,5.3562975,0,,,,,646.8723468488283,0.0002695759,1023.1929186491661,0.00022386687,-0.0016902798,-0.032777037
25213.79,5.3516264,0,0.0012900933,646.8728589142477,1023.1925440735911,1106,20445.621,4.443749,950.36847,0.41426134,25213.79,5.3516264,0,,,,,646.8728589142477,0.00026955962,1023.1925440735911,0.0002238842,-0.0017305528,-0.032835715
25205.379,5.3563633,0,0.0012908122,646.8725514405315,1023.1924912854752,1107,20439.342,4.443248,950.833,0.41415548,25205.379,5.3563633,0,,,,,646.8725514405315,0.00026961803,1023.1924912854752,0.00022393034,-0.0015835995,-0.032892965
25206.178,5.357381,8192,0.0012915311,646.8723900508851,1023.1926818588192,1108,20446.963,4.443962,949.7039,0.41612652,25206.178,5.357381,8192,,,,,646.8723900508851,0.00026953884,1023.1926818588192,0.00022384126,-0.0014848039,-0.032656223
25205.82,5.3599396,0,0.0012922499,646.8727912051946,1023.1930369207917,1109,20439.61,4.4433255,950.8856,0.41365618,25205.82,5.3599396,0,,,,,646.8727912051946,0.00026959897,1023.1930369207917,0.00022391106,-0.0015744533,-0.03236947
25211.287,5.356983,0,0.0012929686,646.8725609484497,1023.192534533172,1110,20446.209,4.4437175,951.2439,0.41343614,25211.287,5.356983,0,,,,,646.8725609484497,0.00026954958,1023.192534533172,0.00022387241,-0.0017019432,-0.032336537
25220.213,5.359977,0,0.0012936874,646.8724653853573,1023.1930114198681,1111,20457.955,4.444553,950.3633,0.41422126,25220.213,5.359977,0,,,,,646.8724653853573,0.00026943473,1023.1930114198681,0.000223761,-0.0016675836,-0.03212001
25205.72,5.3616023,0,0.001294406,646.8717824135271,1023.19309383736,1112,20443.07,4.443522,949.62585,0.41453454,25205.72,5.3616023,0,,,,,646.8717824135271,0.00026955665,1023.19309383736,0.00022386172,-0.001847446,-0.03211444
25209.799,5.3572197,0,0.0012951245,646.8723843697103,1023.192750038922,1113,20448.295,4.44399,950.6804,0.41571376,25209.799,5.3572197,0,,,,,646.8723843697103,0.000269524,1023.192750038922,0.00022382983,-0.0017529521,-0.032067392
25208.172,5.3590817,8192,0.001295843,646.8719554902541,1023.1935121157217,1114,20446.56,4.4437857,949.8581,0.414436,25208.172,5.3590817,8192,,,,,646.8719554902541,0.0002695673,1023.1935121157217,0.0002238726,-0.0017544876,-0.03177511
25205.299,5.35922,0,0.0012965616,646.8725047245806,1023.1930218238783,1115,20447.889,4.4439964,949.93896,0.4152532,25205.299,5.35922,0,,,,,646.8725047245806,0.00026963672,1023.1930218238783,0.00022390233,-0.0016356315,-0.03183673
25207.809,5.3644724,0,0.00129728,646.8729570892809,1023.1930966214129,1116,20444.656,4.443824,949.63464,0.41644347,25207.809,5.3644724,0,,,,,646.8729570892809,0.00026959425,1023.1930966214129,0.00022387288,-0.0016509941,-0.03208687
25210.117,5.358901,0,0.0012979982,646.8724365096614,1023.1935214481216,1117,20447.865,4.443794,949.9656,0.41374096,25210.117,5.358901,0,,,,,646.8724365096614,0.00026953878,1023.1935214481216,0.00022384377,-0.0014542405,-0.03197233
