flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
13994.087,4.541123,0,0.0014565306,108.58345310218073,719.8400275606487,1105,12049.354,3.9141881,1086.2646,0.39115018,13994.087,4.541123,0,,,,,108.58345310218073,0.0003924511,719.8400275606487,0.0004849162,0.0059282603,-0.034188136
13991.6,4.5457306,0,0.0014572606,108.58497599856392,719.8397653795607,1106,12047.422,3.9146626,1084.8824,0.39185137,13991.6,4.5457306,0,,,,,108.58497599856392,0.00039270936,719.8397653795607,0.00048522002,0.0059213336,-0.034247693
13989.387,4.5414324,0,0.0014579903,108.58406817397861,719.8400792456845,1107,12045.806,3.913991,1085.9448,0.39205483,13989.387,4.5414324,0,,,,,108.58406817397861,0.00039267953,719.8400792456845,0.00048518492,0.005756382,-0.034317505
13995.677,4.5468435,0,0.00145872,108.58353108199847,719.8406558695021,1108,12052.788,3.9156508,1085.4297,0.39186996,13995.677,4.5468435,0,,,,,108.58353108199847,0.00039255683,719.8406558695021,0.0004851463,0.005688633,-0.034097318
13994.214,4.545329,0,0.0014594495,108.58394571343555,719.8397107124229,1109,12049.707,3.9154186,1085.75,0.39152947,13994.214,4.545329,0,,,,,108.58394571343555,0.00039254755,719.8397107124229,0.00048507957,0.005773261,-0.033757232
13990.17,4.5453715,0,0.0014601791,108.58362831045977,719.8399087178475,1110,12046.946,3.913965,1085.1138,0.39202487,13990.17,4.5453715,0,,,,,108.58362831045977,0.00039251256,719.8399087178475,0.00048503414,0.0058856905,-0.033748947
13984.434,4.545864,0,0.0014609086,108.58412708879085,719.8403811147328,1111,12042.8955,3.9137335,1085.416,0.3918436,13984.434,4.545864,0,,,,,108.58412708879085,0.00039260383,719.8403811147328,0.00048503376,0.0058723562,-0.033540383
13990.804,4.546938,0,0.0014616379,108.58377847392441,719.840540952219,1112,12047.45,3.9146135,1084.6061,0.39214092,13990.804,4.546938,0,,,,,108.58377847392441,0.00039244033,719.840540952219,0.00048494953,0.0060321875,-0.03348818
13992.872,4.5469093,0,0.0014623671,108.58344973161408,719.8411872315046,1113,12049.624,3.915332,1085.5624,0.39185816,13992.872,4.5469093,0,,,,,108.58344973161408,0.00039244804,719.8411872315046,0.0004849488,0.0059086564,-0.033488773
13992.705,4.546398,0,0.0014630964,108.58369419096461,719.8412757359029,1114,12049.644,3.9141316,1085.0468,0.39155385,13992.705,4.546398,0,,,,,108.58369419096461,0.00039252418,719.8412757359029,0.0004850043,0.005972823,-0.03314763
13992.664,4.548454,0,0.0014638255,108.58341764804192,719.8413796341908,1115,12050.456,3.9150112,1084.9485,0.39213714,13992.664,4.548454,0,,,,,108.58341764804192,0.0003925068,719.8413796341908,0.00048501318,0.00584603,-0.033262897
13988.221,4.5464535,0,0.0014645546,108.5834966545354,719.8419139829616,1116,12045.139,3.9139268,1084.1407,0.39215586,13988.221,4.5464535,0,,,,,108.5834966545354,0.00039251967,719.8419139829616,0.00048496696,0.0057672528,-0.033424016
13998.769,4.5475173,0,0.0014652835,108.58372822468291,719.8402519322804,1117,12054.701,3.9156787,1085.1306,0.3919626,13998.769,4.5475173,0,,,,,108.58372822468291,0.0003923841,719.8402519322804,0.0004848484,0.0055455468,-0.03332266
13990.148,4.543241,0,0.0014660123,108.58329508677122,719.8411744189127,1118,12049.113,3.914171,1084.6005,0.3917465,13990.148,4.543241,0,,,,,108.58329508677122,0.0003923738,719.8411744189127,0.00048480474,0.005595842,-0.033274528
13998.735,4.5482445,0,0.0014667411,108.58298605928982,719.8397182564961,1119,12054.521,3.9150608,1084.3542,0.39210656,13998.735,4.5482445,0,,,,,108.58298605928982,0.00039237234,719.8397182564961,0.00048484822,0.005451819,-0.033638377
13992.524,4.5436125,0,0.0014674698,108.58240423278237,719.8415531607918,1120,12049.754,3.9143362,1084.5614,0.3921381,13992.524,4.5436125,0,,,,,108.58240423278237,0.00039236996,719.8415531607918,0.00048480488,0.0053714067,-0.03344145
14006.887,4.5472965,128,0.0014681984,108.58412464837926,719.8412800810042,1121,12062.812,3.9168155,1084.788,0.39202982,14006.887,4.5472965,128,,,,,108.58412464837926,0.0003920975,719.8412800810042,0.00048458614,0.0053551323,-0.033042975
13985.459,4.5458364,0,0.0014689269,108.58403356780704,719.8400353427727,1122,12044.505,3.9140232,1086.5613,0.3915611,13985.459,4.5458364,0,,,,,108.58403356780704,0.00039272566,719.8400353427727,0.00048524397,0.0052863588,-0.033316877
13996.374,4.5456443,0,0.0014696554,108.58278879363053,719.8408756857568,1123,12052.988,3.9149098,1085.5913,0.39180353,13996.374,4.5456443,0,,,,,108.58278879363053,0.00039236585,719.8408756857568,0.00048485873,0.0053007267,-0.033038974
13995.404,4.5509872,0,0.0014703838,108.58323967292893,719.8405486468264,1124,12052.284,3.9156816,1085.0876,0.3919721,13995.404,4.5509872,0,,,,,108.58323967292893,0.00039240663,719.8405486468264,0.0004848493,0.005263009,-0.032995727
13983.539,4.542257,0,0.001471112,108.58330643347952,719.8410125802186,1125,12043.643,3.9136164,1084.6492,0.39186814,13983.539,4.542257,0,,,,,108.58330643347952,0.00039272098,719.8410125802186,0.00048521586,0.005634078,-0.032943066
13995.579,4.546753,0,0.0014718403,108.58239757790669,719.8413474182416,1126,12052.272,3.915443,1084.1042,0.39137888,13995.579,4.546753,0,,,,,108.58239757790669,0.00039234583,719.8413474182416,0.0004848531,0.0053263977,-0.03295388
13990.818,4.546759,0,0.0014725684,108.58298060383451,719.8422045200548,1127,12048.528,3.9153101,1087.0941,0.3915413,13990.818,4.546759,0,,,,,108.58298060383451,0.0003924457,719.8422045200548,0.00048498457,0.0055364016,-0.033001095
13991.978,4.5397086,0,0.0014732964,108.58244873357079,719.8401852451068,1128,12050.593,3.9147131,1082.5757,0.3921427,13991.978,4.5397086,0,,,,,108.58244873357079,0.0003924277,719.8401852451068,0.0004849962,0.005570589,-0.032860424
14014.09,4.54855,128,0.0014740244,108.58291076486785,719.8420744661391,1129,12068.608,3.9174044,1084.0529,0.39170584,14014.09,4.54855,128,,,,,108.58291076486785,0.0003919154,719.8420744661391,0.0004841495,0.005356435,-0.03302655
13997.131,4.5416656,0,0.0014747522,108.58344636138872,719.8410672565998,1130,12054.186,3.9144428,1083.6573,0.392001,13997.131,4.5416656,0,,,,,108.58344636138872,0.0003922341,719.8410672565998,0.00048459836,0.0056046066,-0.032899216
13991.8955,4.5466275,0,0.00147548,108.58297382334533,719.8406753297253,1131,12049.164,3.9143116,1083.8958,0.39227813,13991.8955,4.5466275,0,,,,,108.58297382334533,0.00039252607,719.8406753297253,0.00048500096,0.005428578,-0.03264711
