flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
70466.23,8.019584,0,0.0009080019,861.8995260187136,448.3652350282851,568,66548.85,7.6417303,2286.8784,0.67913204,70466.23,8.019584,0,,,,,861.8995260187136,0.00017148859,448.3652350282851,0.0001538218,-0.002501778,-0.0043021636
70472.04,8.032796,0,0.0009087645,861.8996499076433,448.36540911953307,569,66558.15,7.6421275,2287.5132,0.6796971,70472.04,8.032796,0,,,,,861.8996499076433,0.00017146485,448.36540911953307,0.00015382585,-0.0022489806,-0.0044438434
70448.8,8.017382,0,0.00090952707,861.8997704837082,448.3656865950518,570,66535.61,7.641096,2290.1904,0.67842185,70448.8,8.017382,0,,,,,861.8997704837082,0.00017151736,448.3656865950518,0.00015386863,-0.0020067282,-0.004295251
70461.51,8.00084,0,0.0009102896,861.9001192345814,448.36526832453205,571,66542.67,7.641598,2289.9568,0.6801505,70461.51,8.00084,0,,,,,861.9001192345814,0.00017150507,448.36526832453205,0.00015383113,-0.0015229573,-0.0040249773
70462.72,8.029616,0,0.0009110521,861.9004934461722,448.36588973320767,572,66546.086,7.6416764,2291.319,0.6799523,70462.72,8.029616,0,,,,,861.9004934461722,0.00017148949,448.36588973320767,0.00015382888,-0.0011833266,-0.0040619546
70465.016,7.9798255,0,0.00091181457,861.9005427439827,448.36571849323343,573,66547.22,7.641731,2290.5193,0.6787922,70465.016,7.9798255,0,,,,,861.9005427439827,0.00017149429,448.36571849323343,0.00015383447,-0.00094651006,-0.0035471579
70464.19,7.9982433,8192,0.00091257703,861.900490709642,448.3657237237717,574,66549.17,7.6418476,2288.4492,0.6796274,70464.19,7.9982433,8192,,,,,861.900490709642,0.00017148624,448.3657237237717,0.00015381613,-0.00073594984,-0.0037863287
70465.17,7.9942317,8192,0.0009133395,861.9007428518573,448.365919730733,575,66551.38,7.642007,2289.9402,0.67887646,70465.17,7.9942317,8192,,,,,861.9007428518573,0.0001714743,448.365919730733,0.00015381718,-0.0007234102,-0.003599614
70463.51,7.9879436,0,0.0009141019,861.9007447440514,448.3656023725623,576,66551.234,7.641911,2290.895,0.6800912,70463.51,7.9879436,0,,,,,861.9007447440514,0.0001715333,448.3656023725623,0.0001538193,-0.00073243305,-0.003659876
70491.6,7.999688,128,0.0009148643,861.9006401504455,448.36583958870233,577,66573.375,7.643148,2290.025,0.6793019,70491.6,7.999688,128,,,,,861.9006401504455,0.00017143495,448.36583958870233,0.00015377169,-0.0005695574,-0.0033181964
70475.27,7.9851665,0,0.00091562665,861.9008853117091,448.36563766141376,578,66560.26,7.6422215,2289.1292,0.6786985,70475.27,7.9851665,0,,,,,861.9008853117091,0.00017146024,448.36563766141376,0.00015379861,-0.0004899562,-0.0038255705
70493.734,8.007555,0,0.00091638905,861.9003996343027,448.36566850795725,579,66572.64,7.6427727,2289.19,0.67987686,70493.734,8.007555,0,,,,,861.9003996343027,0.00017141759,448.36566850795725,0.00015377221,-0.00060299924,-0.0034434984
