flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
18097.0,4.7059784,0,0.0011060138,499.82618185974803,374.35239058590037,1105,15428.261,4.0152884,1077.7668,0.244021,18097.0,4.7059784,0,,,,,499.82618185974803,0.00038211516,374.35239058590037,0.00030938818,-0.017610269,-0.03217513
18094.621,4.706687,0,0.0011069715,499.8255029809978,374.3525523433219,1106,15427.728,4.0150237,1077.0431,0.24404244,18094.621,4.706687,0,,,,,499.8255029809978,0.00038198702,374.3525523433219,0.00030929444,-0.017516064,-0.032047067
18092.588,4.703041,0,0.001107929,499.8261659454013,374.35204101708507,1107,15425.777,4.0149684,1077.9484,0.24408108,18092.588,4.703041,0,,,,,499.8261659454013,0.00038229357,374.35204101708507,0.0003095653,-0.017585242,-0.031915545
18088.252,4.7052526,0,0.0011088867,499.8257059108233,374.35207785412354,1108,15421.828,4.0147743,1077.1049,0.24376258,18088.252,4.7052526,0,,,,,499.8257059108233,0.000382314,374.35207785412354,0.0003095479,-0.017912496,-0.03180954
18086.74,4.7030363,0,0.0011098442,499.8258615951385,374.3521293239018,1109,15419.907,4.0144644,1077.0837,0.24399184,18086.74,4.7030363,0,,,,,499.8258615951385,0.00038234034,374.3521293239018,0.00030959514,-0.017552873,-0.03233521
18085.188,4.7066455,0,0.0011108017,499.8268702571993,374.351917260268,1110,15418.569,4.014454,1077.7765,0.24384966,18085.188,4.7066455,0,,,,,499.8268702571993,0.00038225343,374.351917260268,0.0003095058,-0.017585872,-0.032276396
18099.229,4.705304,0,0.0011117591,499.82608932797274,374.3522901878763,1111,15430.43,4.0153046,1076.6172,0.24400827,18099.229,4.705304,0,,,,,499.82608932797274,0.0003819465,374.3522901878763,0.00030928288,-0.017563587,-0.032199744
18098.11,4.707043,0,0.0011127166,499.8258006967446,374.35215310770053,1112,15429.16,4.0152245,1076.321,0.24398243,18098.11,4.707043,0,,,,,499.8258006967446,0.00038210885,374.35215310770053,0.0003094215,-0.017280146,-0.032414645
18089.256,4.709348,0,0.0011136739,499.8260123278412,374.351966414312,1113,15421.713,4.0147114,1076.9473,0.24426988,18089.256,4.709348,0,,,,,499.8260123278412,0.00038224427,374.351966414312,0.0003095451,-0.017410673,-0.032274432
18103.24,4.705635,0,0.0011146313,499.8266959256534,374.3517914218482,1114,15433.462,4.015662,1077.361,0.24383025,18103.24,4.705635,0,,,,,499.8266959256534,0.0003819627,374.3517914218482,0.00030932794,-0.017233951,-0.03253737
