flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
7393.923,3.5399795,0,0.0016413467,1098.9006773074116,603.5954708366503,1105,5550.816,2.6398892,506.97238,0.24624194,7393.923,3.5399795,0,,,,,1098.9006773074116,0.00065583416,603.5954708366503,0.0006400426,0.04185499,0.03073149
7403.3125,3.5439067,0,0.001642258,1098.9007127372408,603.5952897849891,1106,5558.028,2.6407049,506.7503,0.24628608,7403.3125,3.5439067,0,,,,,1098.9007127372408,0.0006553771,603.5952897849891,0.0006395822,0.041639134,0.030685442
7395.494,3.544553,0,0.0016431693,1098.9008399266054,603.5964994375854,1107,5551.949,2.640049,507.17966,0.24666668,7395.494,3.544553,0,,,,,1098.9008399266054,0.0006564759,603.5964994375854,0.00064069935,0.041446667,0.03046881
7399.5034,3.5429115,0,0.0016440804,1098.902184477182,603.5948975788807,1108,5555.5776,2.64052,507.0451,0.24607046,7399.5034,3.5429115,0,,,,,1098.902184477182,0.00065665995,603.5948975788807,0.0006408337,0.041375652,0.030456128
7398.9165,3.5449169,0,0.0016449915,1098.901074514227,603.5959181913166,1109,5553.542,2.6401775,506.45108,0.24645707,7398.9165,3.5449169,0,,,,,1098.901074514227,0.0006561201,603.5959181913166,0.0006403007,0.04122796,0.030959884
7393.7827,3.5438104,0,0.0016459024,1098.9016614270024,603.5966157691407,1110,5549.9985,2.6397972,507.05356,0.24636316,7393.7827,3.5438104,0,,,,,1098.9016614270024,0.0006565299,603.5966157691407,0.00064064097,0.04134042,0.03091121
7395.3823,3.5424597,0,0.0016468132,1098.9021533651717,603.5959672205622,1111,5551.2363,2.6398952,506.54053,0.24626388,7395.3823,3.5424597,0,,,,,1098.9021533651717,0.00065580785,603.5959672205622,0.0006399248,0.04131273,0.030852953
7393.2803,3.5440664,0,0.001647724,1098.901312459484,603.5960891053845,1112,5548.6772,2.6396794,506.496,0.24657243,7393.2803,3.5440664,0,,,,,1098.901312459484,0.0006565741,603.5960891053845,0.00064076984,0.04140493,0.03100281
7397.055,3.5448523,0,0.0016486346,1098.9018197358746,603.595965672402,1113,5551.399,2.6398942,507.46436,0.24598704,7397.055,3.5448523,0,,,,,1098.9018197358746,0.0006563219,603.595965672402,0.0006405038,0.04120009,0.030877806
7389.3354,3.5440404,0,0.0016495452,1098.9003226965501,603.5971004756723,1114,5545.969,2.6392682,506.9895,0.24621986,7389.3354,3.5440404,0,,,,,1098.9003226965501,0.00065625407,603.5971004756723,0.0006405706,0.041305177,0.031095237
