flux,flux_err,centroid_col,centroid_row,cadenceno,quality
160549.52,11.414483,660.5457303075669,605.3642239567042,568,0
160552.78,11.414933,660.5460042656096,605.3641317814574,569,0
160536.52,11.4144535,660.5461888000048,605.3643518338306,570,8320
160550.92,11.414598,660.5468605219586,605.3641697303985,571,0
160572.83,11.415412,660.5471231029511,605.3644293843313,572,0
160565.02,11.412926,660.5474070908813,605.3646361077458,573,0
160607.84,11.413989,660.5478541586476,605.3647375043074,574,0
160597.1,11.413606,660.547803055775,605.3647385039328,575,0
160597.67,11.413889,660.5478193683637,605.3646771153751,576,0
160644.94,11.419087,660.5473484727768,605.3653362989444,577,128
160582.39,11.413261,660.5479876047706,605.3646185183279,578,0
160611.84,11.414135,660.5479187171219,605.3647798737998,579,0
160600.36,11.413988,660.5479476798295,605.3648519794855,580,0
160645.81,11.415158,660.5480278310409,605.3646948905109,581,0
160621.84,11.41429,660.5478218130478,605.3648013846133,582,0
160635.08,11.414694,660.5478037518409,605.3648628452536,583,0
160641.64,11.415054,660.5477814218951,605.3644691944381,584,0
160618.36,11.414298,660.5480887585333,605.3649608952248,585,0
160642.6,11.41613,660.5481049627826,605.3646981793233,586,0
160645.97,11.414912,660.5486916564263,605.3648997843391,587,0
160652.28,11.415162,660.5485097522514,605.3648255905797,588,0
160659.38,11.415323,660.5488033068145,605.3644440019827,589,8192
160650.22,11.414974,660.5487974701202,605.364104780209,590,8192
160666.4,11.415527,660.5491427096325,605.3640148545122,591,0
160676.02,11.415746,660.5491544379463,605.3641703387623,592,0
160646.3,11.4149,660.5494946372413,605.3639327391352,593,0
160683.75,11.415932,660.5491110175625,605.3641253332545,594,0
160643.92,11.415007,660.549394965676,605.3639511436885,595,0
160656.12,11.415317,660.5495465049553,605.3641090174825,596,0
160685.73,11.416302,660.5497434474132,605.3641011333661,597,0
160662.23,11.415437,660.5493333345232,605.3642167921345,598,0
160674.5,11.415788,660.5491868172033,605.3640514933717,599,8192
160667.1,11.415684,660.5490418354859,605.36413503909,600,0
160669.52,11.415711,660.5485710270674,605.364212989399,601,0
160689.62,11.416184,660.5483810523573,605.3644713267486,602,0
160671.52,11.416069,660.5486436567461,605.3647772825175,603,128
160665.06,11.415523,660.5478923644662,605.3643657593801,604,0
160656.5,11.415414,660.5480451158985,605.364367668012,605,0
160683.42,11.415936,660.5481030115998,605.3646149934119,606,0
160697.27,11.416211,660.548164979847,605.3644864094765,607,0
160681.06,11.41586,660.5480279258896,605.3644843658441,608,8192
160671.98,11.415671,660.5480350639106,605.3644223747079,609,0
160696.94,11.4161215,660.5479989612234,605.3642785119594,610,0
160703.9,11.416297,660.5479852507401,605.3645888514305,611,0
160676.6,11.415463,660.5481691548879,605.364521825536,612,0
160690.08,11.415952,660.5479790520943,605.3648947697291,613,0
160684.72,11.415875,660.5481284239003,605.3647772610101,614,0
160696.6,11.416102,660.5480129457984,605.364672945154,615,0
160695.17,11.416039,660.5477537340114,605.3647139550875,616,0
160670.78,11.415399,660.5477170683295,605.3645005580737,617,0
160690.7,11.415954,660.5479012804481,605.3646394684783,618,0
160664.31,11.416259,660.5476734543025,605.3647871939322,619,0
160673.03,11.415368,660.5480041152229,605.3646919187107,620,0
160657.48,11.414966,660.5475571689693,605.3648768838785,621,0
160660.28,11.4150095,660.5474377278834,605.3645892387827,622,0
160650.69,11.414717,660.5474786425206,605.3647024447769,623,0
160652.77,11.414821,660.5474875983484,605.3646461426139,624,0
160642.14,11.414522,660.5475185253441,605.3646363742696,625,0
160634.38,11.414345,660.5474750352757,605.3643891864972,626,0
160622.5,11.413909,660.5471804833842,605.3646173151657,627,0
160629.86,11.414294,660.5477047363053,605.3646022804159,628,0
160626.61,11.414052,660.5469044689031,605.3646866705648,629,0
160634.9,11.414251,660.5472686654937,605.3648312704909,630,0
160614.78,11.413735,660.5473627968328,605.3648571259954,631,0
160639.42,11.4143095,660.5474264531396,605.3647174303668,632,8192
160618.72,11.41374,660.5474435501317,605.3651651070311,633,0
160617.22,11.413814,660.5478204804677,605.3648540674646,634,0
160615.33,11.413657,660.5473303341037,605.3648539848012,635,0
160614.03,11.413576,660.5470869648258,605.3648610595363,636,0
160601.42,11.413208,660.5472024134701,605.3649613061856,637,0
160601.2,11.413181,660.5476285592488,605.3648164055998,638,0
160591.95,11.412884,660.5475349451,605.3646608238678,639,0
160592.3,11.412915,660.5472321894703,605.3648605272828,640,0
160576.17,11.412667,660.5472544133522,605.3641305881492,641,0
160560.48,11.412065,660.547238576046,605.3643468571872,642,0
160548.52,11.411866,660.5472247116787,605.3646677446324,643,8192
160574.11,11.412349,660.5474118476104,605.3647224137741,644,0
160539.52,11.411684,660.547244623467,605.3643053430014,645,0
160551.39,11.411924,660.5475969655133,605.3646017650559,646,0
160539.17,11.413058,660.5477886776968,605.3647108951805,647,8320
160524.28,11.411339,660.5475752669639,605.3643213073123,648,0
160527.98,11.411196,660.5475072172194,605.3644426031948,649,0
160556.23,11.412041,660.5478776645177,605.3645030303936,650,0
160530.56,11.411113,660.5475416623611,605.3646482442208,651,0
160498.0,11.410265,660.5475726606844,605.3645799079698,652,0
160512.4,11.410622,660.5472329859214,605.3644517015458,653,8192
160515.1,11.410685,660.5476184413446,605.3648344697642,654,0
160464.38,11.409383,660.547459407859,605.3645316568392,655,0
160488.97,11.409995,660.5473326219063,605.3645689920648,656,0
160481.17,11.410079,660.5473776011405,605.3648360960351,657,128
160462.6,11.4092455,660.5476062985948,605.3645922767829,658,0
160448.36,11.408791,660.5474398896658,605.3643667646013,659,0
160440.83,11.408562,660.5470053583082,605.3644016968883,660,0
160429.02,11.408306,660.5473199713897,605.3644630155104,661,0
160437.56,11.408409,660.5473541834725,605.3642536609697,662,0
160409.98,11.407864,660.547259964608,605.3642384109778,663,8192
160410.0,11.407686,660.5477166531546,605.3643297123973,664,0
160411.36,11.407619,660.5473316552259,605.3642883826127,665,0
160384.84,11.407014,660.5472979173232,605.3645789123061,666,0
160359.95,11.406298,660.5477175143415,605.3645953766727,667,0
160354.08,11.406152,660.5477832867936,605.3644766666906,668,0
160376.98,11.406807,660.5475266801413,605.3644531718676,669,0
160337.55,11.4055395,660.5477308406396,605.3643239456213,670,0
160345.8,11.406045,660.548280832179,605.3641733201769,671,0
160374.86,11.406525,660.5484272128223,605.3640068405698,672,0
160320.42,11.405088,660.5487192166314,605.3637329492275,673,0
160345.86,11.405859,660.5489714905208,605.3637189372326,674,8192
160346.66,11.405765,660.5486178481261,605.3639992156908,675,0
160318.67,11.405232,660.5491298474011,605.3637588402535,676,0
160332.81,11.405328,660.548869099645,605.3637157707768,677,0
160291.77,11.40428,660.5488095821914,605.3640102033207,678,0
160309.05,11.404816,660.5483303990164,605.3639944574273,679,0
160295.42,11.4042225,660.5482410334153,605.3641191765878,680,0
160280.92,11.403984,660.5484968946566,605.3642237421277,681,0
160253.84,11.403246,660.5479767765952,605.3642337527519,682,0
160241.14,11.402799,660.5475298459256,605.3642412838182,683,0
160222.44,11.402344,660.5477929731461,605.364088587942,684,0
160253.62,11.403114,660.5475536660676,605.364335943731,685,0
160227.73,11.402426,660.5472923706842,605.3645479033901,686,0
160222.78,11.402237,660.5471176048205,605.3645935005084,687,0
160194.89,11.401488,660.5469560040843,605.3645230451922,688,0
160203.31,11.401977,660.5468435431613,605.3643949357919,689,0
160194.89,11.401328,660.5467457922256,605.3645890650869,690,0
160186.16,11.401208,660.5467266332688,605.3648261278714,691,0
160159.86,11.4005165,660.5470967042261,605.3648015042295,692,0
160116.55,11.3993635,660.5471845574946,605.3646258772578,693,0
160145.61,11.4000435,660.5471843437232,605.3646184211574,694,0
160111.69,11.399092,660.5469647989952,605.3644854410992,695,0
160102.23,11.398756,660.546633106298,605.3646742748917,696,0
160092.23,11.39881,660.5468337569523,605.3645444412635,697,0
160096.7,11.39863,660.5466134555385,605.3645722156009,698,8192
160076.69,11.398152,660.5469964334203,605.3645461044412,699,0
160066.62,11.39792,660.5466606083017,605.3643900367417,700,0
160057.33,11.397696,660.5468676662019,605.3646969633185,701,8192
160037.16,11.397105,660.5468731449621,605.3648293937835,702,0
160022.2,11.396677,660.5465536992575,605.3650554471358,704,0
159980.78,11.395491,660.5469096255886,605.364816012484,705,0
159971.6,11.395229,660.5465179118379,605.3650425814582,706,0
159973.45,11.39535,660.5465840249794,605.364996401308,707,0
159953.14,11.394754,660.546586535848,605.364758972745,708,0
159930.39,11.394094,660.5466919001306,605.3650544261062,709,0
159932.33,11.394164,660.5464789765986,605.3652613718729,710,0
159932.64,11.394065,660.5464911643573,605.3650684538409,711,0
159901.9,11.393341,660.5463611193113,605.3651016109947,712,0
159883.83,11.392761,660.5465198524575,605.3650558087822,713,0
159878.52,11.39262,660.5468475199905,605.3656570772539,714,0
159879.6,11.392695,660.546796658498,605.3653958918114,715,0
159831.05,11.391341,660.5469334983562,605.3654408169585,716,0
159832.42,11.39129,660.5467613517637,605.3657387903874,717,0
159816.11,11.390984,660.5464886270182,605.3657491397538,718,0
159794.11,11.390283,660.5465402967229,605.3658738565142,719,0
159775.94,11.389689,660.5465610011282,605.3655190717251,720,0
159773.23,11.389878,660.5467808762739,605.365438571131,721,8192
159755.19,11.389118,660.5466849858673,605.365654001952,722,0
159753.28,11.389166,660.5466122034887,605.3657795598098,723,0
159749.72,11.389014,660.5462510455733,605.3658815051564,724,0
159706.22,11.387858,660.5468126703216,605.3658140729971,725,0
