flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
19080.217,4.9893823,0,0.000804546,522.7822975663842,703.5066233618361,1105,16885.992,4.3722525,1090.1799,0.3288332,19080.217,4.9893823,0,,,,,522.7822975663842,0.00037345215,703.5066233618361,0.0003745343,-0.00624145,-0.016347524
19078.982,4.9909964,0,0.00080528,522.7830786559887,703.5038611764686,1106,16884.547,4.372155,1092.1749,0.32807416,19078.982,4.9909964,0,,,,,522.7830786559887,0.00037394927,703.5038611764686,0.00037506907,-0.0062397807,-0.016411833
19077.535,4.993342,0,0.000806014,522.7828010123275,703.5035676452654,1107,16883.514,4.372211,1091.2109,0.32856718,19077.535,4.993342,0,,,,,522.7828010123275,0.00037397185,703.5035676452654,0.0003751061,-0.0063566617,-0.016562842
19083.68,4.995138,0,0.00080674794,522.7822429223735,703.5036234737087,1108,16887.762,4.372336,1091.4846,0.32783553,19083.68,4.995138,0,,,,,522.7822429223735,0.00037390614,703.5036234737087,0.00037503376,-0.0064945463,-0.016441684
19075.498,4.991595,0,0.00080748193,522.7840852081106,703.5036320661178,1109,16881.654,4.3719654,1090.848,0.32885298,19075.498,4.991595,0,,,,,522.7840852081106,0.00037411306,703.5036320661178,0.00037527012,-0.005909239,-0.016574021
19083.906,4.992131,0,0.0008082159,522.7830029797635,703.5034492602724,1110,16888.715,4.3724856,1090.2126,0.32912317,19083.906,4.992131,0,,,,,522.7830029797635,0.0003738651,703.5034492602724,0.00037501412,-0.0059657143,-0.016366316
19071.953,4.9883394,0,0.0008089498,522.7830621922947,703.5033189080922,1111,16877.299,4.371651,1091.7473,0.32828835,19071.953,4.9883394,0,,,,,522.7830621922947,0.0003741133,703.5033189080922,0.00037520422,-0.0060139964,-0.016281031
19090.379,4.995888,0,0.00080968376,522.7834530472551,703.5042258981736,1112,16894.266,4.3727818,1088.8901,0.32902765,19090.379,4.995888,0,,,,,522.7834530472551,0.0003737833,703.5042258981736,0.00037487075,-0.005831103,-0.016218675
19084.195,4.995581,8192,0.0008104177,522.7833959613802,703.5034978374998,1113,16888.023,4.372443,1089.6815,0.32858327,19084.195,4.995581,8192,,,,,522.7833959613802,0.00037387575,703.5034978374998,0.0003750961,-0.00587012,-0.01631157
19078.775,4.993563,0,0.00081115164,522.7840149597474,703.5035420429466,1114,16883.691,4.3722243,1090.3009,0.32853952,19078.775,4.993563,0,,,,,522.7840149597474,0.00037395267,703.5035420429466,0.00037513525,-0.005595272,-0.016241763
19078.295,4.993715,0,0.0008118855,522.7830017305313,703.5035759509854,1115,16882.852,4.371888,1090.0619,0.32911175,19078.295,4.993715,0,,,,,522.7830017305313,0.00037384487,703.5035759509854,0.00037493877,-0.0059068785,-0.016237015
19080.41,4.9956503,0,0.00081261946,522.7833710563298,703.5034667145189,1116,16885.31,4.3721747,1089.3274,0.3288494,19080.41,4.9956503,0,,,,,522.7833710563298,0.00037391263,703.5034667145189,0.00037507014,-0.005883788,-0.016506363
19073.482,4.994832,0,0.00081335334,522.7841613997714,703.5036364212799,1117,16879.066,4.371728,1090.791,0.32828674,19073.482,4.994832,0,,,,,522.7841613997714,0.00037398346,703.5036364212799,0.0003751628,-0.005946443,-0.01665055
19073.621,4.9912806,0,0.0008140872,522.784197213237,703.5043228308883,1118,16878.402,4.3718457,1090.4706,0.32922846,19073.621,4.9912806,0,,,,,522.784197213237,0.00037388815,703.5043228308883,0.00037496202,-0.0060529993,-0.016500378
19076.838,4.9908633,0,0.0008148211,522.7836084309816,703.5041354041849,1119,16881.771,4.371864,1089.5165,0.32878384,19076.838,4.9908633,0,,,,,522.7836084309816,0.00037394077,703.5041354041849,0.00037503772,-0.006275375,-0.016837688
19081.725,4.9927917,0,0.000815555,522.7836754345484,703.5037546092587,1120,16885.76,4.3721538,1090.8447,0.3285981,19081.725,4.9927917,0,,,,,522.7836754345484,0.00037384534,703.5037546092587,0.0003749523,-0.0060952,-0.016834177
19081.645,4.990275,0,0.00081628887,522.7828236582986,703.5041292853076,1121,16885.416,4.372233,1091.8134,0.32825556,19081.645,4.990275,0,,,,,522.7828236582986,0.00037385194,703.5041292853076,0.00037496825,-0.005889545,-0.016846815
19076.662,4.995241,0,0.0008170227,522.7829235171884,703.5024091174012,1122,16881.363,4.372021,1090.9413,0.32848808,19076.662,4.995241,0,,,,,522.7829235171884,0.0003739542,703.5024091174012,0.00037513327,-0.0062244013,-0.016871
19072.502,4.992012,0,0.0008177566,522.783011258229,703.5034199095941,1123,16877.273,4.3716774,1090.4331,0.32843947,19072.502,4.992012,0,,,,,522.783011258229,0.00037413492,703.5034199095941,0.00037526526,-0.0057486133,-0.016908152
19071.244,4.9938912,0,0.0008184904,522.7843463355164,703.5029238322014,1124,16876.467,4.371677,1091.0706,0.3282743,19071.244,4.9938912,0,,,,,522.7843463355164,0.00037403725,703.5029238322014,0.0003752311,-0.0058513447,-0.016946394
19077.564,4.992177,0,0.0008192242,522.7836658445906,703.5040698142107,1125,16881.084,4.3717833,1090.3813,0.3287362,19077.564,4.992177,0,,,,,522.7836658445906,0.000373969,703.5040698142107,0.00037509398,-0.0059204544,-0.016355796
19082.963,4.9941926,0,0.00081995805,522.7839975907206,703.5026205973188,1126,16887.041,4.372312,1089.2727,0.32861432,19082.963,4.9941926,0,,,,,522.7839975907206,0.00037378058,703.5026205973188,0.000374949,-0.0058004903,-0.016918289
19071.262,4.9982595,0,0.0008206919,522.7831647776095,703.5036105711006,1127,16876.195,4.371454,1090.8188,0.32853404,19071.262,4.9982595,0,,,,,522.7831647776095,0.00037420003,703.5036105711006,0.0003753497,-0.005760081,-0.016598862
19073.176,4.994022,0,0.0008214257,522.7839747077496,703.5039656102417,1128,16877.611,4.3716464,1090.4355,0.32893682,19073.176,4.994022,0,,,,,522.7839747077496,0.000374101,703.5039656102417,0.00037526296,-0.0057893125,-0.016480552
19071.422,4.994965,0,0.00082215946,522.7832832658615,703.5036125453516,1129,16876.404,4.3716774,1090.8031,0.3282749,19071.422,4.994965,0,,,,,522.7832832658615,0.0003740315,703.5036125453516,0.00037521104,-0.005988727,-0.016802447
19075.707,4.996401,0,0.0008228933,522.7836113053311,703.5039855990274,1130,16879.922,4.371749,1089.5754,0.32851607,19075.707,4.996401,0,,,,,522.7836113053311,0.00037404,703.5039855990274,0.000375196,-0.0058208625,-0.01643214
19067.857,4.989821,0,0.00082362705,522.7840507862185,703.5032603646033,1131,16873.615,4.3712935,1089.2953,0.32854977,19067.857,4.989821,0,,,,,522.7840507862185,0.0003741089,703.5032603646033,0.0003752645,-0.0054917918,-0.016721534
19072.506,4.99526,0,0.0008243608,522.7832279675762,703.503901049853,1132,16876.207,4.371557,1089.7452,0.3282866,19072.506,4.99526,0,,,,,522.7832279675762,0.00037412584,703.503901049853,0.00037527637,-0.0055757985,-0.01626303
19087.264,4.995953,0,0.0008250946,522.7840656601566,703.5027044621185,1133,16890.033,4.372433,1089.9603,0.3280608,19087.264,4.995953,0,,,,,522.7840656601566,0.0003739358,703.5027044621185,0.0003751756,-0.0052856007,-0.016531268
19077.777,4.9926133,0,0.00082582835,522.7830859958704,703.5028393397437,1134,16881.707,4.371978,1089.1626,0.32858124,19077.777,4.9926133,0,,,,,522.7830859958704,0.0003739415,703.5028393397437,0.0003751036,-0.0056549744,-0.016745472
19067.275,4.9954143,0,0.00082656206,522.7834995005903,703.5040000733829,1135,16872.152,4.3712506,1088.7134,0.329174,19067.275,4.9954143,0,,,,,522.7834995005903,0.0003740877,703.5040000733829,0.00037524544,-0.005376589,-0.016367134
19073.12,4.9930563,0,0.0008272958,522.7834286285537,703.5032944080377,1136,16877.738,4.3717566,1089.9056,0.32823828,19073.12,4.9930563,0,,,,,522.7834286285537,0.00037421283,703.5032944080377,0.0003753583,-0.0055273753,-0.016614765
19078.879,4.9950747,0,0.00082802953,522.7832479739797,703.5027832015512,1137,16882.527,4.37183,1088.1013,0.32843557,19078.879,4.9950747,0,,,,,522.7832479739797,0.00037391885,703.5027832015512,0.00037511624,-0.005699647,-0.016722053
19073.256,4.9937506,0,0.00082876324,522.7827373822449,703.5039861849247,1138,16878.379,4.3716497,1089.933,0.32833052,19073.256,4.9937506,0,,,,,522.7827373822449,0.00037388792,703.5039861849247,0.00037501723,-0.006124375,-0.016986921
19072.926,4.99362,0,0.00082949694,522.784336829742,703.5039581844558,1139,16877.314,4.371549,1089.733,0.32872552,19072.926,4.99362,0,,,,,522.784336829742,0.00037400218,703.5039581844558,0.00037515242,-0.005924745,-0.016684782
19070.203,4.9979196,0,0.00083023065,522.7835115522746,703.5037394059085,1140,16874.994,4.3713317,1088.8918,0.32874674,19070.203,4.9979196,0,,,,,522.7835115522746,0.00037410503,703.5037394059085,0.00037528123,-0.005661105,-0.016687565
19078.992,4.996398,0,0.0008309643,522.7844421648828,703.5033636401879,1141,16883.373,4.371945,1088.7405,0.32860392,19078.992,4.996398,0,,,,,522.7844421648828,0.00037395,703.5033636401879,0.00037503027,-0.00577998,-0.016924579
19089.064,4.996351,0,0.000831698,522.7845426967209,703.5045186934664,1142,16890.025,4.372571,1090.1407,0.32816595,19089.064,4.996351,0,,,,,522.7845426967209,0.00037387808,703.5045186934664,0.00037499733,-0.005432806,-0.01627069
19072.465,4.996002,8192,0.00083243166,522.7834433716567,703.5043496542451,1143,16877.334,4.371586,1088.3282,0.32854712,19072.465,4.996002,8192,,,,,522.7834433716567,0.00037402456,703.5043496542451,0.00037515583,-0.005831455,-0.016579472
19083.307,4.994703,0,0.0008331653,522.7836463749863,703.5043750413583,1144,16886.068,4.372082,1088.892,0.32883617,19083.307,4.994703,0,,,,,522.7836463749863,0.00037381638,703.5043750413583,0.00037492358,-0.005347633,-0.016389173
19083.852,4.9953613,0,0.00083389896,522.7838457614542,703.50423249349,1145,16886.795,4.3723536,1089.1707,0.3286618,19083.852,4.9953613,0,,,,,522.7838457614542,0.0003738105,703.50423249349,0.00037495152,-0.0054569435,-0.01616819
19080.87,5.0001507,128,0.00083463255,522.7845842525708,703.5047273936618,1146,16883.346,4.372771,1088.6053,0.32846576,19080.87,5.0001507,128,,,,,522.7845842525708,0.0003739138,703.5047273936618,0.00037503295,-0.005344306,-0.01593602
19074.408,4.99407,0,0.0008353662,522.7845171768047,703.503867608735,1147,16877.414,4.371578,1089.2054,0.32834545,19074.408,4.99407,0,,,,,522.7845171768047,0.00037394968,703.503867608735,0.0003751138,-0.005098121,-0.016250625
19082.379,4.9959645,0,0.0008360998,522.7841959726552,703.5033111353175,1148,16885.447,4.3720055,1088.5062,0.32831195,19082.379,4.9959645,0,,,,,522.7841959726552,0.00037386932,703.5033111353175,0.00037503,-0.0052304952,-0.016573338
19082.648,4.9930253,0,0.0008368334,522.7837879249175,703.504308989959,1149,16884.516,4.3722234,1093.2466,0.32850933,19082.648,4.9930253,0,,,,,522.7837879249175,0.00037390835,703.504308989959,0.00037507323,-0.0055630063,-0.016390676
19073.057,4.9959593,0,0.000837567,522.7833770025615,703.5040977029691,1150,16877.014,4.371592,1087.8728,0.32872447,19073.057,4.9959593,0,,,,,522.7833770025615,0.00037391268,703.5040977029691,0.00037510754,-0.0052480996,-0.016646061
19070.0,4.99415,0,0.00083830056,522.7838984195366,703.5036126772692,1151,16873.887,4.371376,1089.648,0.3285399,19070.0,4.99415,0,,,,,522.7838984195366,0.00037403588,703.5036126772692,0.00037519255,-0.0051125702,-0.016419685
