flux,flux_err,centroid_col,centroid_row,cadenceno,quality
4784.562,2.097147,416.0,437.0,1105,0
4778.0903,2.0961623,416.0,437.0,1106,0
4783.122,2.0968912,416.0,437.0,1107,0
4781.681,2.0966878,416.0,437.0,1108,0
4783.558,2.0969372,416.0,437.0,1109,0
4784.9653,2.0971508,416.0,437.0,1110,0
4782.1724,2.0967126,416.0,437.0,1111,0
4779.197,2.0963335,416.0,437.0,1112,0
4778.5093,2.0962362,416.0,437.0,1113,0
4779.799,2.0964222,416.0,437.0,1114,0
4778.4326,2.0962005,416.0,437.0,1115,0
4777.1787,2.0959804,416.0,437.0,1116,0
4780.0225,2.0964353,416.0,437.0,1117,0
4781.715,2.0966856,416.0,437.0,1118,0
4782.1396,2.0967326,416.0,437.0,1119,0
4777.567,2.0960705,416.0,437.0,1120,8192
4778.9253,2.0962725,416.0,437.0,1121,0
4780.4355,2.0964835,416.0,437.0,1122,0
4781.8423,2.0967577,416.0,437.0,1123,0
4781.987,2.0967155,416.0,437.0,1124,0
4783.558,2.0969856,416.0,437.0,1125,0
4780.428,2.0964904,416.0,437.0,1126,8192
4782.2217,2.0966945,416.0,437.0,1127,8192
4782.017,2.096736,416.0,437.0,1128,0
4780.8228,2.0965078,416.0,437.0,1129,0
4779.3423,2.0962756,416.0,437.0,1130,0
4781.045,2.0965378,416.0,437.0,1131,0
4779.1807,2.0962675,416.0,437.0,1132,0
4780.79,2.0965059,416.0,437.0,1133,0
4778.8857,2.0962574,416.0,437.0,1134,0
4781.801,2.096704,416.0,437.0,1135,0
4783.56,2.0969553,416.0,437.0,1136,0
4787.173,2.0974364,416.0,437.0,1137,128
4779.066,2.0962527,416.0,437.0,1138,0
4783.7456,2.0969613,416.0,437.0,1139,0
4777.6587,2.0959897,416.0,437.0,1140,0
4780.321,2.0964868,416.0,437.0,1141,0
4782.4976,2.096727,416.0,437.0,1142,0
4780.458,2.0964751,416.0,437.0,1143,0
4780.6826,2.0965023,416.0,437.0,1144,0
4783.6743,2.0969622,416.0,437.0,1145,0
4782.2656,2.096706,416.0,437.0,1146,0
4779.0767,2.0962574,416.0,437.0,1147,0
4782.325,2.0967548,416.0,437.0,1148,0
4780.4966,2.0964925,416.0,437.0,1149,0
4778.808,2.096229,416.0,437.0,1150,0
4782.9077,2.0968192,416.0,437.0,1151,0
4779.489,2.09634,416.0,437.0,1152,0
4778.494,2.0961287,416.0,437.0,1153,0
4781.825,2.0965889,416.0,437.0,1154,0
4779.354,2.0963204,416.0,437.0,1155,0
4781.7007,2.0965693,416.0,437.0,1156,0
4778.1963,2.0960586,416.0,437.0,1157,0
4779.4873,2.0962849,416.0,437.0,1158,0
4775.638,2.0957863,416.0,437.0,1159,0
4778.0737,2.0960302,416.0,437.0,1160,8192
4776.1577,2.095785,416.0,437.0,1161,0
4778.2666,2.0960655,416.0,437.0,1162,0
4779.4775,2.0962508,416.0,437.0,1163,8192
4782.0566,2.096709,416.0,437.0,1164,0
4781.145,2.096527,416.0,437.0,1165,0
4781.0254,2.09653,416.0,437.0,1166,0
4779.7134,2.096279,416.0,437.0,1167,0
4778.0425,2.096046,416.0,437.0,1168,0
4781.538,2.0965562,416.0,437.0,1169,0
4778.3735,2.0962455,416.0,437.0,1170,0
4777.5063,2.0959642,416.0,437.0,1171,0
4777.969,2.0959766,416.0,437.0,1172,0
4779.136,2.0962086,416.0,437.0,1173,8192
4779.8374,2.0962892,416.0,437.0,1174,0
4780.9053,2.0965328,416.0,437.0,1175,0
4780.8936,2.096536,416.0,437.0,1176,0
4781.3994,2.0965564,416.0,437.0,1177,0
4781.38,2.0965657,416.0,437.0,1178,0
4779.529,2.096318,416.0,437.0,1179,0
4781.48,2.0965726,416.0,437.0,1180,0
4779.5215,2.0962965,416.0,437.0,1181,0
4781.054,2.0965426,416.0,437.0,1182,0
4779.364,2.0962625,416.0,437.0,1183,0
4780.8374,2.09645,416.0,437.0,1184,0
4778.824,2.096195,416.0,437.0,1185,0
4778.473,2.096172,416.0,437.0,1186,0
