flux,flux_err,centroid_col,centroid_row,cadenceno,quality
17151.53,4.328318,644.1433595208574,796.7319203439745,1105,0
17149.373,4.3283234,644.1433788699056,796.7319654094326,1106,0
17149.87,4.3282356,644.1435119866986,796.7319183340104,1107,0
17143.742,4.327808,644.1436208800792,796.7317004279987,1108,0
17162.229,4.3290873,644.1438523393942,796.7322929845371,1109,0
17145.867,4.3278875,644.1436582101885,796.7323654163312,1110,0
17149.951,4.328314,644.1434658280448,796.7320942591913,1111,8192
17152.873,4.328455,644.1434000848129,796.7326489533573,1112,0
17145.445,4.3277993,644.1436155987013,796.7325513653122,1113,0
17146.598,4.327856,644.1435369368502,796.7324652528209,1114,0
17144.002,4.3277903,644.1437130157755,796.7322626779376,1115,0
17150.465,4.3283405,644.1438680889719,796.7322188554189,1116,0
17152.523,4.3283696,644.1439443685514,796.7323699502635,1117,0
17170.963,4.333647,644.1435504585776,796.733125081115,1118,128
17150.164,4.3281636,644.1442527917748,796.7317270782474,1119,0
17151.904,4.3283925,644.1440281221621,796.7318994451578,1120,0
17159.318,4.328748,644.1446767446874,796.7328042800235,1121,0
17160.303,4.3288217,644.1441547028963,796.7321506865978,1122,0
17149.342,4.3281565,644.1443199592663,796.7324089608088,1123,8192
17156.164,4.328586,644.1443147526581,796.7322497332068,1124,0
17155.252,4.3285365,644.1438490658438,796.7324372182853,1125,0
17152.477,4.3283257,644.1443465785906,796.732243348036,1126,0
17150.785,4.3280764,644.14422910511,796.7322566503424,1127,0
17148.236,4.328037,644.144173527178,796.7321068480359,1128,0
17154.26,4.328398,644.1444321836743,796.7318706947277,1129,0
17153.57,4.3282595,644.1441688602489,796.7318129287441,1130,0
17159.385,4.3287787,644.1443602525096,796.7325281988263,1131,0
17153.248,4.3282576,644.143982833318,796.7322917842067,1132,0
17151.676,4.3282785,644.1439210176768,796.7330445885049,1133,0
17153.244,4.3284297,644.1442843939187,796.7324099418147,1134,0
17154.658,4.328438,644.1439701080815,796.7330450706378,1135,0
17158.297,4.3288283,644.1441210146205,796.7325171202821,1136,0
17148.203,4.327904,644.1443842128252,796.7322535871789,1137,0
17156.15,4.3286595,644.1445515422505,796.7316617289672,1138,0
17149.824,4.328148,644.1445555264039,796.7319743078863,1139,0
17158.775,4.328635,644.1443319498565,796.7324437984026,1140,0
17155.926,4.3285384,644.1444990735253,796.7321024125115,1141,0
17148.709,4.3279696,644.1442718688736,796.7328740645507,1142,0
17163.463,4.329001,644.1445002936208,796.7324418578914,1143,0
17156.566,4.328436,644.1444391622103,796.7325602245837,1144,0
17146.8,4.3278484,644.1439322525886,796.7318298432128,1145,0
17152.375,4.3282986,644.1438183442161,796.7321097990199,1146,0
17160.686,4.328818,644.1442286387763,796.7329479992138,1147,0
17154.404,4.328374,644.1442219136735,796.732708113094,1148,0
17154.406,4.328712,644.1443405205432,796.7323760125462,1149,0
17152.797,4.3281655,644.1445783906357,796.7326739482344,1150,0
17156.492,4.3285484,644.1442069095336,796.7329501887439,1151,0
17150.629,4.327968,644.1447266540939,796.7325918992755,1152,0
17155.178,4.32844,644.1446972977933,796.7328026343233,1153,0
17156.15,4.328452,644.1449236200597,796.7326518908238,1154,0
17158.445,4.32908,644.1449698091911,796.7323537102322,1155,128
17156.898,4.328521,644.1444887506814,796.7325665848866,1156,0
17148.152,4.327962,644.1444633610935,796.7320911458208,1157,0
17153.852,4.328245,644.144677884727,796.7320255673551,1158,0
17155.158,4.328327,644.1443203075253,796.732292062416,1159,0
17152.742,4.328204,644.144140326278,796.732511330584,1160,0
17149.92,4.327959,644.1441762608449,796.7326796329622,1161,8192
17152.969,4.32815,644.1449335283843,796.7322958512102,1162,0
17149.732,4.3280067,644.1446688272571,796.732049344537,1163,0
17152.062,4.3281,644.1447440965213,796.7319782330181,1164,0
17148.744,4.3279257,644.1449877690114,796.7318158611799,1165,0
17152.129,4.3281546,644.1447026921312,796.7315727060177,1166,0
17153.686,4.328282,644.1448411303397,796.7311856340207,1167,0
17152.566,4.3282094,644.1451150528791,796.7311105809774,1168,0
17160.03,4.3286815,644.1454686346701,796.7312865570085,1169,8192
17157.32,4.3293467,644.1454171219168,796.7311335483624,1170,0
17155.375,4.3283763,644.1452543629274,796.7312241498371,1171,0
17154.18,4.3283043,644.1456265534376,796.7309797530781,1172,0
17157.424,4.328603,644.1453679676231,796.7307501323908,1173,0
17155.066,4.3284163,644.1454198684472,796.7305783718116,1174,0
17165.766,4.3291993,644.1448021927615,796.7311723172496,1175,0
17156.39,4.328633,644.1449938984733,796.7314028839643,1176,0
17155.537,4.328416,644.1452267910722,796.7307924587884,1177,0
17150.645,4.327993,644.1450730216385,796.7310121746859,1178,0
17146.566,4.3277917,644.1449939562027,796.7312782355694,1179,0
17159.357,4.3287263,644.1452313651979,796.7310813452959,1180,0
17151.64,4.328317,644.1447201206153,796.7311457768708,1181,0
17154.1,4.3284173,644.1444589650865,796.7314064987255,1182,0
17158.752,4.3288584,644.1446208152022,796.7317210954891,1183,0
