flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
14609.95,4.3737087,0,0.0010840398,867.8096989309704,589.1007108815994,1105,12639.15,3.7576008,980.695,0.26277697,14609.95,4.3737087,0,,,,,867.8096989309704,0.00041070458,589.1007108815994,0.00039945994,0.020515017,-0.014104894
14602.432,4.372548,0,0.0010849428,867.8092119889056,589.0999665613291,1106,12632.984,3.75711,980.3309,0.26273194,14602.432,4.372548,0,,,,,867.8092119889056,0.00041093168,589.0999665613291,0.00039956375,0.020404404,-0.013991324
14599.629,4.3720946,0,0.0010858458,867.8096211405675,589.1002171302538,1107,12630.454,3.7568977,980.4631,0.2625329,14599.629,4.3720946,0,,,,,867.8096211405675,0.0004109606,589.1002171302538,0.00039956204,0.020324236,-0.014082685
14608.5205,4.37211,0,0.0010867487,867.8093641851482,589.0997565336601,1108,12638.333,3.75748,980.81616,0.26268008,14608.5205,4.37211,0,,,,,867.8093641851482,0.00041064623,589.0997565336601,0.00039923596,0.020193575,-0.014301822
14611.763,4.3735676,0,0.0010876516,867.8068101552651,589.0973630953097,1109,12640.735,3.757714,980.7105,0.26264465,14611.763,4.3735676,0,,,,,867.8068101552651,0.0004145716,589.0973630953097,0.00040035136,0.020713918,-0.014110923
14600.467,4.3719835,0,0.0010885544,867.8098293738362,589.0996601089196,1110,12631.006,3.7568696,980.5662,0.2627784,14600.467,4.3719835,0,,,,,867.8098293738362,0.00041102638,589.0996601089196,0.00039959507,0.020596126,-0.014044641
14603.607,4.3737235,0,0.0010894572,867.8099199085187,589.098982333996,1111,12633.64,3.7572784,980.2179,0.2626446,14603.607,4.3737235,0,,,,,867.8099199085187,0.00041096073,589.098982333996,0.00039960985,0.020587394,-0.014010571
14602.719,4.3738875,0,0.00109036,867.8100495780739,589.0999174273594,1112,12632.75,3.757242,979.86273,0.26265916,14602.719,4.3738875,0,,,,,867.8100495780739,0.00041099245,589.0999174273594,0.00039960904,0.020718567,-0.013812051
14607.327,4.3739853,0,0.0010912627,867.8097025471237,589.0999786858707,1113,12636.801,3.7574072,979.9751,0.26276934,14607.327,4.3739853,0,,,,,867.8097025471237,0.000410851,589.0999786858707,0.0003995307,0.020660717,-0.013935355
14607.98,4.374214,0,0.0010921654,867.8100294675653,589.100413598635,1114,12637.314,3.757433,979.99805,0.26278982,14607.98,4.374214,0,,,,,867.8100294675653,0.00041087563,589.100413598635,0.00039957574,0.020930806,-0.013810281
14607.462,4.373163,0,0.0010930679,867.8095376412629,589.1000844137345,1115,12636.972,3.7573345,980.69727,0.26251546,14607.462,4.373163,0,,,,,867.8095376412629,0.0004107337,589.1000844137345,0.0003993626,0.020664578,-0.014041182
14609.88,4.372999,0,0.0010939705,867.8096676882078,589.1000926620824,1116,12638.702,3.7574136,979.88513,0.26257637,14609.88,4.372999,0,,,,,867.8096676882078,0.00041071215,589.1000926620824,0.00039936937,0.020643175,-0.01398335
14605.108,4.3726764,0,0.0010948731,867.8097977172146,589.0995502786495,1117,12634.737,3.7572005,979.7813,0.2627484,14605.108,4.3726764,0,,,,,867.8097977172146,0.00041085653,589.0995502786495,0.00039949248,0.020617915,-0.014287757
14610.494,4.3728576,0,0.0010957756,867.8103462807644,589.0989123605152,1118,12639.555,3.7575188,980.1285,0.26286048,14610.494,4.3728576,0,,,,,867.8103462807644,0.0004108057,589.0989123605152,0.00039948386,0.020434255,-0.014194879
14606.488,4.3723783,0,0.0010966781,867.8097566210337,589.0995517669819,1119,12635.806,3.7573025,980.4392,0.26256952,14606.488,4.3723783,0,,,,,867.8097566210337,0.00041084606,589.0995517669819,0.00039951922,0.020328598,-0.014223266
14603.124,4.3716393,0,0.0010975804,867.8091491066672,589.099633531956,1120,12633.086,3.757056,981.009,0.26254106,14603.124,4.3716393,0,,,,,867.8091491066672,0.00041104015,589.099633531956,0.00039968995,0.020435201,-0.014348962
14609.579,4.3712687,0,0.0010984829,867.8097495514792,589.099082672797,1121,12638.636,3.7574077,980.2588,0.2626896,14609.579,4.3712687,0,,,,,867.8097495514792,0.00041072152,589.099082672797,0.0003993934,0.020618282,-0.014455579
14607.047,4.371019,0,0.0010993852,867.8094305217104,589.0987727460746,1122,12636.534,3.757425,981.1125,0.26261485,14607.047,4.371019,0,,,,,867.8094305217104,0.00041084716,589.0987727460746,0.0003994837,0.02036636,-0.014598827
14606.04,4.371724,0,0.0011002875,867.8097666867725,589.0990702920546,1123,12635.459,3.7572637,979.07,0.2627973,14606.04,4.371724,0,,,,,867.8097666867725,0.000410894,589.0990702920546,0.00039952854,0.020714669,-0.014448184
14608.61,4.372416,8192,0.0011011898,867.8096016811261,589.0995724202733,1124,12638.349,3.75749,980.2067,0.2628827,14608.61,4.372416,8192,,,,,867.8096016811261,0.00041074044,589.0995724202733,0.00039937705,0.0206853,-0.014535189
14606.79,4.3722315,0,0.001102092,867.8093049698238,589.0998831932136,1125,12637.408,3.7572892,979.6486,0.26251766,14606.79,4.3722315,0,,,,,867.8093049698238,0.0004107747,589.0998831932136,0.00039937315,0.020535558,-0.014193599
14601.157,4.371676,0,0.0011029941,867.8099935713295,589.0992836477345,1126,12632.447,3.7570362,980.4211,0.26279354,14601.157,4.371676,0,,,,,867.8099935713295,0.00041111608,589.0992836477345,0.00039973512,0.020729288,-0.014402619
14604.975,4.3723063,8192,0.0011038963,867.8095867723,589.1000961863879,1127,12635.972,3.757225,980.0575,0.26242825,14604.975,4.3723063,8192,,,,,867.8095867723,0.00041083008,589.1000961863879,0.00039952283,0.020696087,-0.014145797
14612.094,4.3740797,0,0.0011047984,867.8103382429266,589.0995837702733,1128,12642.023,3.7577028,979.9298,0.2625375,14612.094,4.3740797,0,,,,,867.8103382429266,0.00041056136,589.0995837702733,0.00039922437,0.020635145,-0.014090868
14610.635,4.371722,0,0.0011057004,867.8093963182217,589.099731558533,1129,12640.395,3.75752,979.2003,0.26278666,14610.635,4.371722,0,,,,,867.8093963182217,0.0004108011,589.099731558533,0.0003995031,0.020557098,-0.014410806
14613.546,4.372921,0,0.0011066024,867.8102826350421,589.0991155546493,1130,12642.508,3.7576516,980.5337,0.26248914,14613.546,4.372921,0,,,,,867.8102826350421,0.00041070563,589.0991155546493,0.00039946695,0.020648468,-0.0140829375
14608.736,4.3727,0,0.0011075044,867.8095168699183,589.099747607535,1131,12637.652,3.7573903,980.30493,0.2625073,14608.736,4.3727,0,,,,,867.8095168699183,0.00041077778,589.099747607535,0.00039944265,0.020971352,-0.014248078
14619.03,4.3731008,0,0.0011084062,867.8100539734406,589.0994361493617,1132,12646.7705,3.758055,980.0004,0.26278383,14619.03,4.3731008,0,,,,,867.8100539734406,0.00041042492,589.0994361493617,0.00039912885,0.020821273,-0.014046048
14612.238,4.3736143,0,0.0011093081,867.8102554843172,589.1001330172395,1133,12640.571,3.757609,980.1895,0.262553,14612.238,4.3736143,0,,,,,867.8102554843172,0.0004107407,589.1001330172395,0.0003994696,0.021111693,-0.0140004195
14609.16,4.372428,0,0.00111021,867.8103031596424,589.0987815791859,1134,12638.036,3.7574494,979.7594,0.26266435,14609.16,4.372428,0,,,,,867.8103031596424,0.00041073444,589.0987815791859,0.0003994252,0.020743143,-0.01428425
14612.273,4.373034,0,0.0011111117,867.8098751763652,589.1000689173193,1135,12641.048,3.7576106,979.2211,0.26271933,14612.273,4.373034,0,,,,,867.8098751763652,0.00041078235,589.1000689173193,0.00039937286,0.020974515,-0.014160021
14614.686,4.3739915,0,0.0011120135,867.8100081147982,589.0995838386104,1136,12642.796,3.7578628,979.342,0.26282093,14614.686,4.3739915,0,,,,,867.8100081147982,0.00041063424,589.0995838386104,0.0003992997,0.0209113,-0.014158172
14604.877,4.3722258,0,0.0011129152,867.8100170521511,589.0996154369869,1137,12634.607,3.7571576,979.25726,0.2627812,14604.877,4.3722258,0,,,,,867.8100170521511,0.00041095846,589.0996154369869,0.00039959053,0.02072458,-0.014445993
14604.957,4.371835,0,0.0011138169,867.8091598646639,589.0989333188221,1138,12634.406,3.7570508,980.02795,0.26255873,14604.957,4.371835,0,,,,,867.8091598646639,0.00041096765,589.0989333188221,0.00039956733,0.020344814,-0.014501832
14610.206,4.3727713,0,0.0011147185,867.8099542873489,589.1002042655406,1139,12639.249,3.757527,979.2871,0.26257285,14610.206,4.3727713,0,,,,,867.8099542873489,0.0004106972,589.1002042655406,0.00039937263,0.020530608,-0.014557287
14598.572,4.371404,0,0.00111562,867.8095123901651,589.0988303500944,1140,12629.036,3.756678,980.3583,0.26264316,14598.572,4.371404,0,,,,,867.8095123901651,0.00041092333,589.0988303500944,0.00039956527,0.02076186,-0.014390893
14607.687,4.371796,0,0.0011165215,867.8091198172414,589.0995767959711,1141,12636.77,3.757349,980.1372,0.262673,14607.687,4.371796,0,,,,,867.8091198172414,0.00041096794,589.0995767959711,0.0003995596,0.020629248,-0.014433471
14598.574,4.3721333,0,0.0011174231,867.8098259667037,589.0989113853909,1142,12629.261,3.7566705,980.07556,0.26241693,14598.574,4.3721333,0,,,,,867.8098259667037,0.0004111031,589.0989113853909,0.0003997378,0.020888789,-0.014202447
14605.528,4.3736925,0,0.0011183245,867.809132627375,589.1000021965195,1143,12634.986,3.757244,979.0439,0.2628575,14605.528,4.3736925,0,,,,,867.809132627375,0.0004107289,589.1000021965195,0.000399344,0.020553807,-0.01423509
14605.44,4.373391,0,0.0011192259,867.810516408305,589.09949198401,1144,12634.934,3.7572463,979.8553,0.26246545,14605.44,4.373391,0,,,,,867.810516408305,0.00041106806,589.09949198401,0.00039972825,0.020959128,-0.014149537
14612.557,4.3746133,0,0.0011201273,867.8095643098758,589.1000086572121,1145,12640.928,3.757617,979.32025,0.26247567,14612.557,4.3746133,0,,,,,867.8095643098758,0.0004107234,589.1000086572121,0.00039941972,0.02084455,-0.01363262
14614.133,4.374933,0,0.0011210286,867.8109647482416,589.0999115820263,1146,12642.27,3.7577233,979.16315,0.2625779,14614.133,4.374933,0,,,,,867.8109647482416,0.00041071186,589.0999115820263,0.00039940566,0.020955693,-0.0136011755
