flux,flux_err,centroid_col,centroid_row,cadenceno,quality
12769.917,3.7886078,969.844272809899,51.23380587214596,1105,0
12775.855,3.7889845,969.8445592648135,51.23380025692384,1106,0
12771.936,3.7886472,969.8445167854982,51.23366317843795,1107,0
12777.701,3.7891958,969.8444641777064,51.233852408286346,1108,0
12772.76,3.78874,969.8438929882824,51.23392074950307,1109,0
12775.703,3.7888432,969.8442711900489,51.23351342212238,1110,0
12772.207,3.788738,969.8441300920425,51.2339066110344,1111,0
12770.246,3.7884872,969.8435910440008,51.23390516739962,1112,0
12773.945,3.7888043,969.8438909682108,51.23375059343971,1113,0
12766.261,3.7882316,969.8437929594387,51.23366417320404,1114,0
12776.953,3.7889545,969.8437203397765,51.2337056792473,1115,0
12765.024,3.788029,969.8439183854657,51.233827105926416,1116,0
12774.649,3.7888312,969.8434595769621,51.23396506780205,1117,0
12782.014,3.7895067,969.844107013739,51.233828914523905,1118,0
12774.245,3.7889616,969.8440855985252,51.23371105473683,1119,0
12772.02,3.7886207,969.8435974457944,51.23391407345066,1120,0
12775.623,3.7888217,969.8432219796796,51.23392737255659,1121,0
12767.65,3.788293,969.843910809668,51.23348680851126,1122,0
12777.304,3.7890716,969.8437275894476,51.2336591604269,1123,0
12771.545,3.788422,969.8435465438228,51.23339231187312,1124,0
12769.33,3.788348,969.8439319296787,51.23385283046674,1125,0
12773.239,3.7886302,969.8434547044193,51.2338823807816,1126,0
12775.182,3.7887828,969.8437857605987,51.23370794897578,1127,0
12774.913,3.7888644,969.8438393317102,51.2337508975454,1128,8192
12776.588,3.7890468,969.8441602199259,51.23354017388372,1129,0
12778.157,3.7891862,969.8436677554463,51.23411709285858,1130,0
12774.642,3.7888522,969.8435177995071,51.233670404005494,1131,0
12769.45,3.7885413,969.8438508461777,51.23387959138927,1132,0
12774.401,3.788891,969.843640411079,51.233970499512004,1133,0
12764.15,3.7880144,969.8436006655068,51.23372075186164,1134,0
12770.882,3.7885492,969.843017635868,51.23361272855586,1135,0
12776.786,3.7889597,969.8436830617952,51.23377855014156,1136,0
12779.631,3.7891796,969.8434460523804,51.234009000567156,1137,0
12777.581,3.7896006,969.843844228321,51.23386763280841,1138,128
12772.706,3.788566,969.8439100555147,51.233549005405585,1139,0
12776.724,3.7889242,969.8435804645823,51.233856054998085,1140,0
12768.957,3.7884145,969.8440524856884,51.233775960558646,1141,0
12781.293,3.789337,969.8432131359735,51.23406667948243,1142,0
12774.707,3.7887607,969.8434318789035,51.23364461100961,1143,0
12770.543,3.7884696,969.843562706029,51.233774414745056,1144,0
12776.512,3.788881,969.8434665580868,51.23395536188997,1145,0
12779.408,3.7892213,969.8436609074703,51.2340727306441,1146,0
12778.92,3.7890391,969.8428331295727,51.234105593936974,1147,0
12774.264,3.7888036,969.8433163793458,51.23384871284319,1148,0
12772.114,3.7887297,969.8435624065031,51.233929546982885,1149,0
12772.707,3.7886508,969.8432840425431,51.233668719166815,1150,0
12777.689,3.7890553,969.843127061336,51.234015837732606,1151,0
12780.343,3.7892737,969.8432602442135,51.23398422668449,1152,0
12767.178,3.7881417,969.8433539152214,51.233748931051075,1153,0
12776.288,3.7890003,969.8432122162493,51.2339406920581,1154,0
12771.605,3.7884302,969.8428108171324,51.23399824011456,1155,0
12778.876,3.7891288,969.8433205837285,51.2339442117496,1156,0
12779.508,3.7891884,969.8431472713349,51.23382329830869,1157,0
12774.506,3.7887487,969.8436757133998,51.233708272029844,1158,0
12787.568,3.7900577,969.8428944527728,51.23424751536336,1159,128
12781.0,3.7893033,969.843105675814,51.23421666961854,1160,0
12775.553,3.7887776,969.8429774931766,51.23383714229738,1161,0
12773.358,3.7886143,969.8432238475635,51.23396443146934,1162,0
12783.422,3.7893786,969.842977696562,51.233890010209144,1163,0
12783.702,3.7894633,969.8433389937949,51.23387943469128,1164,0
12781.083,3.7891934,969.8435949346526,51.2338488778391,1165,0
12786.02,3.7896278,969.8433654208652,51.23379531965608,1166,0
12780.324,3.7891324,969.8433708179657,51.23372666835128,1167,0
12776.812,3.7887359,969.8440710471737,51.233768182792694,1168,0
12777.335,3.7888436,969.8438641113021,51.233726166771284,1169,0
12779.059,3.789612,969.8437301453963,51.233484351228924,1170,0
12784.278,3.789417,969.8435861744937,51.23348222869108,1171,0
12782.185,3.7893035,969.8438448724371,51.2335644467317,1172,0
12780.48,3.7890983,969.8441648037794,51.23358375527194,1173,0
12779.559,3.789138,969.8435008170396,51.23390273013666,1174,0
12782.44,3.789321,969.843843285264,51.23380273872719,1175,0
12777.885,3.7890165,969.8436279524698,51.23378311175146,1176,0
12780.445,3.7891462,969.8438121791897,51.23360467529435,1177,0
12778.199,3.78889,969.8436262072717,51.23391178869406,1178,0
12772.806,3.788508,969.8434421077633,51.233755427351795,1179,0
12777.039,3.7889717,969.8437165088696,51.23386563960406,1180,0
12775.9,3.7887404,969.8434650062121,51.23402596800525,1181,0
12787.037,3.7896223,969.8429125315432,51.234617108917526,1182,0
12786.33,3.789579,969.8431308189547,51.23435158374552,1183,0
12778.818,3.7890508,969.8435617096698,51.23430909456338,1184,0
12780.285,3.7890704,969.843154156388,51.23447942605233,1185,0
12782.035,3.7893546,969.842439318749,51.234291851646645,1186,0
12784.525,3.7901917,969.8430783973911,51.23417437856313,1187,128
12778.893,3.789055,969.8437400271948,51.2341546788581,1188,0
12784.649,3.7895303,969.842775317972,51.23424761873771,1189,0
12778.738,3.7890036,969.8433140331749,51.234309192064636,1190,0
12791.006,3.7900393,969.8431321523378,51.23458203796918,1191,0
12780.382,3.7891736,969.843540659967,51.23414204536815,1192,0
12770.309,3.7883496,969.8432438553756,51.23424903259942,1193,0
12786.066,3.7895918,969.84306352752,51.23474322825476,1194,0
12782.554,3.7893133,969.8427683205449,51.23451989730571,1195,0
12783.3,3.7893162,969.8427586472035,51.23472534470518,1196,0
12780.491,3.7892478,969.8432216005641,51.2347235448651,1197,0
12783.273,3.7892377,969.8429293924052,51.234759012402684,1198,0
12786.41,3.7895253,969.8432416191384,51.23492128674518,1199,0
12790.465,3.7921655,969.8426162189302,51.23521599952846,1200,0
12787.867,3.7897935,969.8434486680031,51.23490972182342,1201,0
12783.677,3.7893057,969.8430463376643,51.23453528459793,1202,0
12778.368,3.7889693,969.8426862119508,51.23433000709436,1203,0
12780.217,3.7896886,969.8428300133064,51.23476519094377,1204,128
12777.837,3.7888067,969.8431451027379,51.234503937099646,1205,0
12781.928,3.7891567,969.8432756354454,51.23445494733852,1206,0
12787.725,3.789614,969.843107050371,51.23463892736947,1207,0
12780.919,3.7891529,969.8429252178827,51.234671511395355,1208,0
12778.245,3.7889073,969.842633364178,51.234599412621684,1209,0
12777.168,3.788877,969.8431265486685,51.23445085227403,1210,0
12779.377,3.7889316,969.842875865175,51.234726688056824,1211,0
12781.12,3.7891533,969.8429144049982,51.23512370751475,1212,0
12782.116,3.789236,969.8427725940334,51.23479173592071,1213,0
12781.335,3.7891002,969.8429255933278,51.234608049480414,1214,0
12778.527,3.788919,969.8428802538698,51.234897130440075,1215,0
12786.836,3.7895036,969.8423788417272,51.23496880088317,1216,0
12779.569,3.789383,969.8429185303553,51.2347564575079,1217,0
12780.946,3.7890077,969.8424296107586,51.23483738706658,1218,0
12779.579,3.7888732,969.8425460132357,51.23462576460752,1219,0
12775.493,3.7885182,969.8425549921056,51.23468553990355,1220,0
12784.226,3.7893052,969.8430296054624,51.23465716684082,1221,0
12789.438,3.7895234,969.8425027498046,51.234708151333365,1222,0
12781.54,3.78891,969.8425920595323,51.23497819273203,1223,0
12781.267,3.7888746,969.8427534180694,51.23481504111738,1224,0
12778.267,3.788748,969.8429995215876,51.234658151027766,1225,0
12782.69,3.7890837,969.8423626663789,51.23491990224971,1226,0
12782.173,3.7890165,969.8423752305858,51.23478075391103,1227,0
12786.779,3.7894056,969.8430966352271,51.234674231128004,1228,0
12783.904,3.7892103,969.8426014189978,51.23537696232552,1229,0
12780.128,3.7890818,969.8424936936701,51.23480508221573,1230,0
12780.331,3.7889297,969.8426513550523,51.234994976717076,1231,0
12775.622,3.7885437,969.8426918118056,51.23471209472814,1232,0
12787.439,3.7894616,969.8427756332546,51.234766264052446,1233,0
12787.335,3.789631,969.8427700861165,51.234790491896774,1234,0
12784.475,3.7892268,969.8429245950861,51.2348199065685,1235,0
12781.838,3.7890136,969.8429511226639,51.234715479926734,1236,0
12780.724,3.7889633,969.8421091856549,51.23524519958455,1237,0
12785.053,3.7892883,969.8430623273455,51.23494566084174,1238,0
12785.216,3.7893238,969.8427864031493,51.23457401970553,1239,0
12784.016,3.7891595,969.8428678606906,51.23519788982855,1240,0
12781.799,3.789029,969.8425468884587,51.23498451835274,1241,0
12777.059,3.7886877,969.8425871511348,51.23481392851323,1242,8192
12786.852,3.7892354,969.8422213873871,51.23508666185877,1243,0
12777.996,3.7885647,969.8430095866781,51.234930507025474,1244,0
12777.521,3.7886136,969.842660569075,51.23532968568459,1245,0
12780.901,3.788809,969.8422914939688,51.23510809967845,1247,0
12775.669,3.7884996,969.8423463102968,51.23516083008435,1248,0
12778.418,3.7887092,969.8428292246525,51.234829519835536,1249,0
12778.787,3.7887216,969.8429236020266,51.234900847718365,1250,0
12780.377,3.7886782,969.8431169580196,51.234976209598976,1251,0
12778.537,3.7886677,969.8433017366843,51.2347556608134,1252,0
12778.058,3.7885246,969.8436915755088,51.234918227398026,1253,0
12777.936,3.7884648,969.8435683600255,51.2346393301793,1254,0
12775.303,3.7882032,969.8439153906043,51.23478496737097,1255,0
12778.015,3.7885551,969.8437347889942,51.23452374137799,1256,0
12782.729,3.7889056,969.8434820756141,51.23463980881949,1257,8192
12777.415,3.7884045,969.8434271575832,51.23465477359382,1258,0
12777.369,3.7885742,969.8435027758276,51.234681354003726,1259,0
12782.457,3.7888083,969.8435304016216,51.23457151643534,1260,0
12780.257,3.7887216,969.8430830132888,51.23466439419231,1261,0
12770.864,3.7879863,969.8430520932543,51.23493734211747,1262,0
12775.113,3.788334,969.843005344253,51.23469041637963,1263,0
12786.186,3.789143,969.842652328288,51.235198549742485,1264,0
12776.994,3.7885969,969.8427765134127,51.23510120977783,1265,0
12790.86,3.7895842,969.8424156364778,51.23492076384955,1266,0
12783.045,3.788928,969.842330344348,51.23547126786443,1267,0
12777.963,3.7886167,969.8425339075209,51.23524485381097,1268,0
12781.953,3.7887864,969.8427442102818,51.23520997947087,1269,0
12776.734,3.7883632,969.8430891279514,51.235415733867164,1270,0
12777.555,3.7887163,969.8428397715996,51.235394644585504,1271,0
12782.922,3.7889316,969.8425978976849,51.23569410369762,1272,0
12774.426,3.7882493,969.8424313806913,51.235407627483255,1273,0
12779.549,3.7887318,969.8422158620516,51.23552706969402,1274,0
12788.284,3.789433,969.8420544196604,51.23546640991361,1275,0
12783.939,3.78898,969.8421474805806,51.235447624903806,1276,0
12774.836,3.7883146,969.842015853081,51.23550347450493,1277,0
12778.462,3.7884963,969.8420399000164,51.2354185031958,1278,0
12780.166,3.7886572,969.8416549978642,51.235651890938186,1279,0
12780.032,3.788734,969.841779541304,51.2355816698764,1280,0
12769.326,3.7877448,969.842171080103,51.23540286093613,1281,0
12771.18,3.7879052,969.8423915125518,51.23541606704488,1282,0
12775.69,3.7882338,969.8416322805298,51.23542071937312,1283,0
12777.418,3.7884674,969.8419070870958,51.23549055451069,1284,0
12780.883,3.788601,969.842574815337,51.235893796498125,1285,0
