flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
28036.717,5.380446,0,0.0011007735,446.4263179980916,428.79329140638146,1105,25577.203,4.9021835,1168.4388,0.29563943,28036.717,5.380446,0,,,,,446.4263179980916,0.00019726969,428.79329140638146,0.00019899989,0.027121808,-0.015541188
28032.105,5.379824,0,0.0011016908,446.4262190803496,428.7931969433272,1106,25576.172,4.9022803,1167.8998,0.29560515,28032.105,5.379824,0,,,,,446.4262190803496,0.00019730057,428.7931969433272,0.00019904599,0.02699345,-0.015421742
28020.057,5.378617,0,0.001102608,446.4262928038663,428.79300115411115,1107,25564.322,4.901409,1168.1041,0.29531935,28020.057,5.378617,0,,,,,446.4262928038663,0.00019737362,428.79300115411115,0.00019909174,0.02689789,-0.015494539
28026.365,5.3783627,0,0.0011035252,446.42598970501433,428.7927489021689,1108,25570.625,4.90192,1169.2415,0.2955637,28026.365,5.3783627,0,,,,,446.42598970501433,0.00019732662,428.7927489021689,0.00019906642,0.026748259,-0.015761616
28038.723,5.3804593,0,0.0011044424,446.4268026555244,428.79314607089077,1109,25580.24,4.902502,1168.7145,0.29542875,28038.723,5.3804593,0,,,,,446.4268026555244,0.00019724377,428.79314607089077,0.00019898976,0.02724794,-0.015531357
28032.836,5.379145,8192,0.0011053595,446.42639973797725,428.7933379089897,1110,25574.283,4.9019814,1168.4172,0.29563794,28032.836,5.379145,8192,,,,,446.42639973797725,0.0001972917,428.7933379089897,0.00019902953,0.027164245,-0.015487045
28021.717,5.380011,0,0.0011062765,446.4265863953524,428.7931052634459,1111,25563.611,4.901348,1168.5707,0.2953944,28021.717,5.380011,0,,,,,446.4265863953524,0.00019736218,428.7931052634459,0.0001990721,0.02712802,-0.015446402
28023.848,5.380218,0,0.0011071935,446.42668133526615,428.7931867883584,1112,25564.066,4.901305,1167.9658,0.2954823,28023.848,5.380218,0,,,,,446.42668133526615,0.00019735674,428.7931867883584,0.00019909903,0.02726821,-0.015221704
28026.014,5.3804173,0,0.0011081105,446.4267499339616,428.7931026578252,1113,25566.54,4.901593,1167.3176,0.29551312,28026.014,5.3804173,0,,,,,446.4267499339616,0.00019736122,428.7931026578252,0.00019905737,0.027176525,-0.015361015
28035.838,5.381254,0,0.0011090275,446.4270590829899,428.7936011155017,1114,25575.318,4.902134,1167.3389,0.29549667,28035.838,5.381254,0,,,,,446.4270590829899,0.00019728385,428.7936011155017,0.00019899997,0.02745957,-0.015204416
28033.354,5.379845,0,0.0011099444,446.4267799448043,428.79317420530685,1115,25573.139,4.9019012,1168.9119,0.29526833,28033.354,5.379845,0,,,,,446.4267799448043,0.00019731499,428.79317420530685,0.00019904836,0.02720429,-0.015485129
28033.145,5.379322,0,0.0011108612,446.4264948209334,428.7929939593059,1116,25571.197,4.9017096,1168.1493,0.29534197,28033.145,5.379322,0,,,,,446.4264948209334,0.00019728513,428.7929939593059,0.00019899072,0.02712867,-0.015358429
28023.037,5.3787675,0,0.0011117781,446.4265829048571,428.7929178139848,1117,25562.822,4.9012876,1167.7483,0.29562017,28023.037,5.3787675,0,,,,,446.4265829048571,0.00019735593,428.7929178139848,0.00019904836,0.027157865,-0.015687294
28030.34,5.3790503,0,0.0011126949,446.4265170347605,428.7930648606234,1118,25570.086,4.9017587,1167.6433,0.29575434,28030.34,5.3790503,0,,,,,446.4265170347605,0.00019732822,428.7930648606234,0.00019906186,0.026960447,-0.015617073
28030.52,5.378613,0,0.0011136115,446.4264265360639,428.7929421805716,1119,25568.508,4.901615,1167.968,0.29561612,28030.52,5.378613,0,,,,,446.4264265360639,0.00019734234,428.7929421805716,0.00019905195,0.02683602,-0.01558201
28030.045,5.378151,0,0.0011145282,446.42637930464986,428.7923117550801,1120,25568.887,4.9017034,1167.9723,0.2954419,28030.045,5.378151,0,,,,,446.42637930464986,0.00019729894,428.7923117550801,0.0001989986,0.026914818,-0.015751483
28032.965,5.3773584,0,0.0011154448,446.4266630913779,428.79265121605795,1121,25571.564,4.9018545,1167.6833,0.29559323,28032.965,5.3773584,0,,,,,446.4266630913779,0.00019730336,428.79265121605795,0.0001989994,0.027104577,-0.015862152
28032.441,5.377003,0,0.0011163615,446.4266933446488,428.79240228025895,1122,25571.268,4.9018335,1167.6538,0.29552132,28032.441,5.377003,0,,,,,446.4266933446488,0.00019727972,428.79240228025895,0.00019898666,0.02683293,-0.015986258
28031.166,5.3779817,0,0.001117278,446.4268745961126,428.79262510686755,1123,25569.654,4.9017234,1166.9381,0.29559028,28031.166,5.3779817,0,,,,,446.4268745961126,0.0001973041,428.79262510686755,0.00019899775,0.027192378,-0.015847031
28027.23,5.37829,0,0.0011181944,446.42670631953354,428.79253021848945,1124,25566.365,4.901522,1167.2825,0.29578727,28027.23,5.37829,0,,,,,446.42670631953354,0.00019731795,428.79253021848945,0.00019899748,0.027168885,-0.015924215
28031.637,5.3786645,0,0.001119111,446.42632451043914,428.7928621622044,1125,25571.477,4.901811,1167.0049,0.29548123,28031.637,5.3786645,0,,,,,446.42632451043914,0.00019729296,428.7928621622044,0.00019900828,0.027030509,-0.0155946445
28031.814,5.3780856,0,0.0011200274,446.42702508493164,428.79254713021453,1126,25569.68,4.901576,1167.9586,0.29558584,28031.814,5.3780856,0,,,,,446.42702508493164,0.0001973063,428.79254713021453,0.00019899404,0.027191939,-0.015793001
28036.941,5.3791003,0,0.0011209437,446.42665345478224,428.7926954858906,1127,25574.979,4.9020414,1168.4498,0.29537615,28036.941,5.3791003,0,,,,,446.42665345478224,0.00019726773,428.7926954858906,0.00019897304,0.027176348,-0.015547258
28033.441,5.3803234,0,0.00112186,446.42679772835834,428.7926836023393,1128,25572.314,4.9017873,1167.1207,0.2953205,28033.441,5.3803234,0,,,,,446.42679772835834,0.00019729993,428.7926836023393,0.00019900141,0.027102351,-0.015486024
28029.238,5.377349,0,0.0011227763,446.4265327524978,428.7925055180665,1129,25567.383,4.901481,1167.6439,0.29559422,28029.238,5.377349,0,,,,,446.4265327524978,0.00019732639,428.7925055180665,0.00019901128,0.027043033,-0.015792036
28034.729,5.3790383,0,0.0011236926,446.4267492710244,428.79280528652106,1130,25573.006,4.901849,1168.1433,0.29537556,28034.729,5.3790383,0,,,,,446.4267492710244,0.00019727535,428.79280528652106,0.00019900057,0.027106827,-0.015454291
28022.592,5.3784995,0,0.0011246088,446.42672283252875,428.79268062145,1131,25561.309,4.9012623,1168.4924,0.2953434,28022.592,5.3784995,0,,,,,446.42672283252875,0.00019734935,428.79268062145,0.00019908012,0.02739125,-0.0156058315
28034.768,5.3787456,0,0.0011255249,446.4269493740909,428.7931900855349,1132,25573.744,4.901905,1167.4266,0.2959371,28034.768,5.3787456,0,,,,,446.4269493740909,0.00019727349,428.7931900855349,0.00019897941,0.027308183,-0.015472197
