flux,flux_err,centroid_col,centroid_row,cadenceno,quality
6799.286,2.6811154,149.0,293.2976872859326,1105,0
6797.0674,2.6807442,148.99999732407,293.29764980071684,1106,0
6795.566,2.6806962,149.0,293.29781899804124,1107,8192
6798.389,2.6810052,149.0,293.298287141636,1108,0
6796.4575,2.6807425,149.0,293.2980542985938,1109,0
6795.8467,2.6806948,149.00000267641067,293.2980412481946,1110,0
6792.751,2.68023,149.0000053552608,293.2981087519051,1111,0
6793.3354,2.6803715,149.00000267740003,293.2976142892229,1112,0
6798.5566,2.680961,149.00000535068767,293.2980062978671,1113,0
6795.4683,2.680523,149.00000267655972,293.29794180102937,1114,0
6802.0977,2.6812234,149.0000053479022,293.2980788612428,1115,0
6796.41,2.680734,149.00000267618879,293.2980575611206,1116,0
6795.2085,2.6805444,149.0,293.2979288671856,1117,0
6800.3276,2.6811783,148.9999973253529,293.29821887890137,1118,0
6795.382,2.6805432,148.9999946468125,293.2983408998902,1119,8192
6797.087,2.680733,149.0000026759223,293.2987037975971,1120,0
6797.2725,2.6808255,149.0,293.2980786899387,1121,0
6797.1597,2.6807659,148.99999732410632,293.2980702388686,1122,0
6797.483,2.6808455,149.0,293.29808468998283,1123,0
6794.785,2.6805208,148.9999946463424,293.29832290388134,1124,0
6798.051,2.6809518,149.0000026755429,293.2981948596823,1125,0
6795.237,2.6804357,149.00000267665087,293.29876974658765,1126,0
6799.838,2.6810963,149.0,293.2986262166751,1127,0
6792.998,2.6803098,149.0,293.2986110611944,1128,0
6796.08,2.6805716,148.99999732368124,293.2983668276721,1129,0
6797.5615,2.6807642,149.00000535147097,293.2983056452775,1130,0
6795.671,2.6806197,148.9999973235201,293.2983548306762,1131,0
6801.367,2.6813796,148.9999973257617,293.2985469732648,1132,0
6792.4907,2.6802144,149.000002677733,293.2983052430156,1133,0
6791.3145,2.6802092,148.99999732180322,293.29825805047983,1134,0
6792.413,2.68019,149.0000053555272,293.29809784612917,1135,0
6794.0674,2.6804194,148.99999732288842,293.2980103491025,1136,0
6795.446,2.6805048,149.0,293.2983538995592,1137,0
6795.392,2.680564,149.0000026765897,293.2988627978676,1138,0
6794.3003,2.6803772,149.0,293.2982320098698,1139,0
6795.0938,2.680455,148.99999732329277,293.29854637910853,1140,0
6795.0503,2.6804376,149.0,293.2987589412474,1141,0
6795.387,2.6804438,149.00000267659163,293.29805967585,1142,0
6795.9126,2.680507,149.0000026763847,293.29908714085883,1143,0
6789.3433,2.6798415,148.99999732102563,293.29844231125367,1144,0
6792.6074,2.6802194,148.999994644626,293.2987975208572,1145,0
6795.092,2.6804512,149.0,293.2985526087735,1146,0
6792.209,2.680217,149.00000535568813,293.29830061499115,1147,0
6791.432,2.6799874,148.9999973218496,293.2985918033644,1148,0
6795.4233,2.680588,148.9999973234226,293.2981389990836,1149,0
6795.879,2.680493,149.00000267639797,293.29837149266126,1150,0
6796.7705,2.6806812,148.99999732395312,293.2983873818175,1151,0
6793.7314,2.6802523,148.99999732275603,293.2987481925908,1152,0
6793.9434,2.680354,148.99999732283953,293.29854439371695,1153,0
6794.539,2.6804073,149.00000267692576,293.29815609761283,1154,0
6791.74,2.6801114,149.0,293.29911231789765,1155,0
6794.455,2.6804106,148.9999946460823,293.2986433963126,1156,0
6787.885,2.6797025,149.00000267955,293.29853082252185,1157,0
6793.823,2.6803987,149.0000053544156,293.2991521336807,1158,0
6790.6284,2.679984,149.00000267846735,293.2985777446183,1159,8192
6792.241,2.680082,148.99999464433728,293.29890809179534,1160,0
6795.5444,2.6804552,148.9999973234703,293.29805364196653,1161,128
6789.3,2.6798165,149.0000026789915,293.298868257338,1162,0
6794.0605,2.6803415,148.99999464577144,293.2991375164256,1163,0
6796.172,2.6804736,148.9999946474348,293.29907842477957,1164,0
6792.806,2.6802306,148.99999732239135,293.2997333461188,1165,0
6795.6406,2.6805708,148.99999732350818,293.2990679269913,1166,0
6793.5894,2.6802084,149.0,293.2997606386018,1167,8192
6791.073,2.6800005,149.0000026782919,293.2993067430115,1168,0
6796.9097,2.680629,148.9999973240079,293.29981955551807,1169,0
6794.6436,2.680613,149.00000267688458,293.3000604005769,1170,0
6789.985,2.6797764,149.0,293.2996876359361,1171,0
6795.8945,2.6806479,148.99999732360817,293.30038359700166,1172,0
6797.571,2.6808357,149.00000267573182,293.30032288361286,1173,0
6790.787,2.680047,149.00000535680954,293.30052456467473,1174,0
6794.211,2.680339,149.00000535411007,293.30008672939624,1175,0
6791.968,2.680108,149.00000267793916,293.30034482510723,1176,0
6793.2427,2.6801448,149.0000026774366,293.3003826182685,1177,0
6796.1895,2.680541,149.00000267627567,293.3002278031491,1178,0
6794.0894,2.6803617,148.99999732289706,293.29956095511847,1179,0
6795.5454,2.6805568,148.99999732347067,293.3001969781876,1180,0
6797.9556,2.680725,148.9999973244196,293.3006531001932,1181,0
6794.352,2.6803446,149.00000267699943,293.30008506030936,1182,0
6795.1914,2.680435,149.0,293.3001933237486,1183,0
6795.503,2.6805334,148.99999464690788,293.3007850722739,1184,0
6795.035,2.68046,148.9999946465394,293.30026640832085,1185,0
6788.468,2.6796467,149.00000535863973,293.2998617111309,1186,0
6795.1816,2.680427,149.0,293.29998400463563,1187,0
6793.937,2.68037,149.0,293.30066178749826,1188,0
6791.7935,2.6801338,149.00000267800792,293.3002195319446,1189,0
6794.738,2.6804595,149.0,293.3002679793783,1190,0
6788.006,2.6796088,149.0000026795022,293.30026123887524,1191,0
6791.168,2.6800501,149.0,293.3006135467769,1192,0
6797.602,2.680712,149.00000267571954,293.3002359517721,1193,0
6791.5493,2.6800377,149.00000267810418,293.3004206313093,1194,0
6791.168,2.6799116,148.99999464349088,293.3000972368178,1195,0
6791.0337,2.680005,149.0000026783075,293.30082430036674,1196,0
6793.9233,2.6803539,149.0,293.30078284714875,1197,0
6792.1646,2.6801279,148.9999973221384,293.30135306415303,1198,0
6794.196,2.6804247,149.0,293.30058206133407,1199,8192
6797.4414,2.6807106,148.99999464843447,293.30084238669764,1200,0
6793.6777,2.6802886,148.99999732273486,293.30139720178715,1201,0
6788.4365,2.679728,148.9999973206678,293.3014849686227,1202,0
6792.902,2.6801949,148.99999732242907,293.3012536494932,1203,0
6799.709,2.6823575,148.99999465021912,293.30140155642,1204,128
