flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
25497.176,5.337883,0,0.0011498763,1101.3684186394673,292.4666017611198,1105,19727.145,4.2095103,671.67914,0.3296271,25497.176,5.337883,0,,,,,1101.3684186394673,0.00022055478,292.4666017611198,0.00021941435,-0.005138157,-0.013068223
25504.61,5.3454356,0,0.0011506833,1101.3682060600956,292.46640938451895,1106,19732.383,4.2098927,670.32965,0.32967314,25504.61,5.3454356,0,,,,,1101.3682060600956,0.00022049427,292.46640938451895,0.00021934316,-0.0051556383,-0.013040777
25500.111,5.3461328,0,0.0011514904,1101.36780931579,292.46653698991423,1107,19729.457,4.2097554,672.2649,0.32966888,25500.111,5.3461328,0,,,,,1101.36780931579,0.00022059483,292.46653698991423,0.00021944637,-0.0052728835,-0.013182612
25507.135,5.346071,0,0.0011522974,1101.367742891655,292.4663963179221,1108,19737.037,4.2100987,669.5841,0.32964414,25507.135,5.346071,0,,,,,1101.367742891655,0.00022045133,292.4663963179221,0.0002192943,-0.0052500707,-0.013279095
25501.146,5.350916,0,0.0011531042,1101.3693653069913,292.4663152528784,1109,19731.707,4.209895,670.72046,0.32961115,25501.146,5.350916,0,,,,,1101.3693653069913,0.00022053043,292.4663152528784,0.00021942199,-0.004775235,-0.013157191
25502.102,5.3466673,0,0.0011539111,1101.36855447149,292.46593610670163,1110,19732.197,4.2098713,670.62036,0.3293122,25502.102,5.3466673,0,,,,,1101.36855447149,0.00022052966,292.46593610670163,0.00021937735,-0.004789822,-0.013086499
25504.965,5.349176,0,0.001154718,1101.3688973376438,292.4660871050847,1111,19739.422,4.2103643,670.37,0.32971352,25504.965,5.349176,0,,,,,1101.3688973376438,0.00022041175,292.4660871050847,0.00021925534,-0.004752363,-0.013008709
25513.61,5.348488,0,0.0011555247,1101.3689843311827,292.46638788677376,1112,19742.969,4.210629,670.91974,0.3294093,25513.61,5.348488,0,,,,,1101.3689843311827,0.00022045238,292.46638788677376,0.00021928168,-0.004598214,-0.012850435
25499.611,5.3481603,0,0.0011563315,1101.3690238782833,292.4665440630877,1113,19733.977,4.2100115,670.3834,0.32988396,25499.611,5.3481603,0,,,,,1101.3690238782833,0.00022055872,292.4665440630877,0.00021940365,-0.0046737418,-0.012941348
25516.203,5.349659,0,0.0011571383,1101.3695590440984,292.4662121442345,1114,19745.494,4.210773,670.1611,0.3295759,25516.203,5.349659,0,,,,,1101.3695590440984,0.00022038918,292.4662121442345,0.00021922153,-0.004407871,-0.012785067
25500.209,5.3479357,0,0.0011579449,1101.3688619610707,292.46645964977097,1115,19735.35,4.2100286,670.30865,0.32956684,25500.209,5.3479357,0,,,,,1101.3688619610707,0.0002204847,292.46645964977097,0.00021931989,-0.004652707,-0.012981842
25502.75,5.3447914,0,0.0011587515,1101.369033107525,292.46614351313576,1116,19732.77,4.209925,670.5512,0.3292746,25502.75,5.3447914,0,,,,,1101.369033107525,0.00022050753,292.46614351313576,0.00021934805,-0.00470192,-0.013003911
