flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
10406.0625,4.275677,0,0.0011002452,140.60963528028054,753.830833968007,1105,8443.036,3.4870152,624.19104,0.27839583,10406.0625,4.275677,0,,,,,140.60963528028054,0.0005892147,753.830833968007,0.00060595723,0.012339653,-0.0111815035
10399.236,4.278833,8192,0.0011010178,140.6093090665389,753.8293907208184,1106,8438.236,3.4859226,623.4877,0.2782516,10399.236,4.278833,8192,,,,,140.6093090665389,0.00058927195,753.8293907208184,0.0006059803,0.012320893,-0.01120705
10404.752,4.2758656,0,0.0011017905,140.6094022543064,753.8297870449786,1107,8442.292,3.486947,623.57434,0.27810335,10404.752,4.2758656,0,,,,,140.6094022543064,0.0005894375,753.8297870449786,0.00060619036,0.012414176,-0.011360791
10403.976,4.27527,0,0.001102563,140.61038583499428,753.8296372020741,1108,8442.8545,3.4869049,622.6978,0.2779263,10403.976,4.27527,0,,,,,140.61038583499428,0.00058911444,753.8296372020741,0.00060572044,0.012460717,-0.011376706
10398.169,4.2749305,0,0.0011033355,140.61066232251514,753.8305473378957,1109,8436.849,3.4864364,623.46967,0.27827045,10398.169,4.2749305,0,,,,,140.61066232251514,0.0005897766,753.8305473378957,0.0006064783,0.01190779,-0.011298867
10399.282,4.275574,0,0.001104108,140.60934431870584,753.8306961644023,1110,8438.284,3.4867635,623.6964,0.2784719,10399.282,4.275574,0,,,,,140.60934431870584,0.0005898058,753.8306961644023,0.00060660864,0.011911466,-0.01120969
10403.305,4.2789893,8192,0.0011048805,140.60925310060662,753.8295335691317,1111,8441.79,3.4870746,622.8082,0.27847165,10403.305,4.2789893,8192,,,,,140.60925310060662,0.0005891154,753.8295335691317,0.0006057541,0.011908494,-0.011145642
10399.496,4.277379,0,0.0011056529,140.60855841275185,753.8293674941909,1112,8438.045,3.4858718,623.89746,0.2781988,10399.496,4.277379,0,,,,,140.60855841275185,0.00058932276,753.8293674941909,0.0006059797,0.011730675,-0.0109956665
10395.095,4.2774634,0,0.0011064253,140.6094953894064,753.8297791124926,1113,8434.7705,3.4854674,623.2503,0.27801692,10395.095,4.2774634,0,,,,,140.6094953894064,0.00058933854,753.8297791124926,0.00060595194,0.011752343,-0.011062389
10392.429,4.278295,0,0.0011071976,140.61005120701432,753.8307792441776,1114,8432.387,3.4846354,622.40533,0.27789992,10392.429,4.278295,0,,,,,140.61005120701432,0.0005895671,753.8307792441776,0.000606289,0.011495546,-0.010967601
10397.186,4.2780433,0,0.0011079699,140.60848802257155,753.8302766559286,1115,8436.769,3.4858122,622.9668,0.27826667,10397.186,4.2780433,0,,,,,140.60848802257155,0.00058927725,753.8302766559286,0.00060606154,0.011750365,-0.0111290645
10400.293,4.2750115,0,0.0011087422,140.6098864987904,753.8298285609967,1116,8438.354,3.4852352,623.78894,0.2776696,10400.293,4.2750115,0,,,,,140.6098864987904,0.00058956543,753.8298285609967,0.00060633424,0.011778223,-0.011215395
10399.117,4.2749987,0,0.0011095144,140.60973684695452,753.82925864054,1117,8437.734,3.486582,623.00726,0.27796328,10399.117,4.2749987,0,,,,,140.60973684695452,0.0005898507,753.82925864054,0.000606585,0.011740969,-0.011447553
10408.486,4.2771754,0,0.0011102866,140.6099018249779,753.83000440306,1118,8446.22,3.4871902,622.9705,0.2783234,10408.486,4.2771754,0,,,,,140.6099018249779,0.00058914855,753.83000440306,0.00060585904,0.011872744,-0.01133395
10397.786,4.2738695,0,0.0011110588,140.60925918438375,753.8302529870496,1119,8436.388,3.4863586,623.77576,0.277775,10397.786,4.2738695,0,,,,,140.60925918438375,0.0005894054,753.8302529870496,0.00060617214,0.01216462,-0.011552024
10406.195,4.2756968,0,0.0011118308,140.60848435980208,753.8290789757257,1120,8443.983,3.4870777,623.05884,0.27843493,10406.195,4.2756968,0,,,,,140.60848435980208,0.0005894917,753.8290789757257,0.00060619187,0.011961201,-0.011632198
10398.488,4.275768,0,0.0011126029,140.6087448328423,753.8308186454982,1121,8437.838,3.4852188,623.4555,0.2779808,10398.488,4.275768,0,,,,,140.6087448328423,0.00058945495,753.8308186454982,0.0006062502,0.011549007,-0.01165504
10404.412,4.27367,0,0.0011133748,140.61095794059378,753.8293334839091,1122,8442.627,3.4868853,623.5708,0.27803963,10404.412,4.27367,0,,,,,140.61095794059378,0.0005894471,753.8293334839091,0.0006060225,0.011959541,-0.01170711
10414.476,4.271814,0,0.0011141469,140.60941561392616,753.8284871618014,1123,8450.706,3.487669,623.4893,0.2777482,10414.476,4.271814,0,,,,,140.60941561392616,0.0005889753,753.8284871618014,0.00060552295,0.011521812,-0.01169083
10406.077,4.2767982,0,0.0011149187,140.60979145523646,753.8285286320544,1124,8443.676,3.4868836,622.94086,0.27803326,10406.077,4.2767982,0,,,,,140.60979145523646,0.00058854994,753.8285286320544,0.0006050418,0.011568055,-0.01171142
10403.116,4.275147,0,0.0011156907,140.61021602961787,753.8286716505879,1125,8442.332,3.4870293,622.88916,0.27774215,10403.116,4.275147,0,,,,,140.61021602961787,0.00058968004,753.8286716505879,0.00060633506,0.011623099,-0.011250423
10403.866,4.279618,0,0.0011164625,140.60937240135792,753.8292428412151,1126,8441.839,3.486954,622.68225,0.2780749,10403.866,4.279618,0,,,,,140.60937240135792,0.00058977504,753.8292428412151,0.0006064035,0.0115148,-0.0115970075
10401.474,4.276154,0,0.0011172344,140.60962227776528,753.8291152561056,1127,8440.129,3.4866552,623.20966,0.27780032,10401.474,4.276154,0,,,,,140.60962227776528,0.0005894349,753.8291152561056,0.0006061483,0.011616858,-0.011344795
10397.89,4.273705,0,0.0011180061,140.60810156889042,753.8297475359454,1128,8437.814,3.4858277,622.855,0.27823088,10397.89,4.273705,0,,,,,140.60810156889042,0.00058893947,753.8297475359454,0.0006055944,0.011573658,-0.011281234
10388.899,4.2731814,0,0.0011187778,140.6087320601336,753.8301798739728,1129,8429.894,3.484618,623.9016,0.27822176,10388.899,4.2731814,0,,,,,140.6087320601336,0.00059034186,753.8301798739728,0.00060708396,0.011734216,-0.011567733
10403.397,4.2786527,0,0.0011195495,140.60839285930982,753.8295432551761,1130,8441.926,3.4868436,622.07776,0.2779816,10403.397,4.2786527,0,,,,,140.60839285930982,0.0005892571,753.8295432551761,0.0006059421,0.011622,-0.011215306
10396.718,4.273167,0,0.0011203211,140.60867237190473,753.8290086948236,1131,8435.835,3.4856915,623.30676,0.27794668,10396.718,4.273167,0,,,,,140.60867237190473,0.0005893998,753.8290086948236,0.000605954,0.011212546,-0.011469377
10398.723,4.278229,8192,0.0011210927,140.60899885549838,753.8306571120464,1132,8438.935,3.4859784,622.8532,0.2781954,10398.723,4.278229,8192,,,,,140.60899885549838,0.00058924255,753.8306571120464,0.00060595927,0.01128996,-0.01116463
10398.692,4.276348,0,0.0011218643,140.6091376691116,753.8299862263398,1133,8437.821,3.485874,621.4783,0.27835426,10398.692,4.276348,0,,,,,140.6091376691116,0.0005894531,753.8299862263398,0.00060613,0.010984019,-0.011240974
10408.73,4.2784543,0,0.0011226358,140.60816741886663,753.8285710213655,1134,8445.658,3.4871829,621.8641,0.27817643,10408.73,4.2784543,0,,,,,140.60816741886663,0.0005888794,753.8285710213655,0.0006055547,0.011386861,-0.011446905
10402.921,4.2781954,0,0.0011234073,140.60847832331,753.8283544752508,1135,8441.896,3.4868631,622.68994,0.27814117,10402.921,4.2781954,0,,,,,140.60847832331,0.0005892892,753.8283544752508,0.0006059464,0.011015229,-0.011225182
10403.881,4.280545,0,0.0011241788,140.60893929137814,753.8282464799897,1136,8442.168,3.4868987,621.9028,0.27843532,10403.881,4.280545,0,,,,,140.60893929137814,0.0005888218,753.8282464799897,0.0006054567,0.011214982,-0.01135267
10402.486,4.2767873,0,0.0011249501,140.60850858288546,753.8281504749858,1137,8441.236,3.48675,623.0033,0.27776274,10402.486,4.2767873,0,,,,,140.60850858288546,0.0005895998,753.8281504749858,0.0006061392,0.011398346,-0.011556391
10409.259,4.2781286,0,0.0011257215,140.6072894707654,753.8296622137193,1138,8446.26,3.4871275,622.1715,0.27831176,10409.259,4.2781286,0,,,,,140.6072894707654,0.0005889448,753.8296622137193,0.0006056105,0.011818579,-0.011697536
10401.853,4.2779837,0,0.0011264927,140.60810760232877,753.8301428974704,1139,8440.984,3.486766,623.6839,0.27792543,10401.853,4.2779837,0,,,,,140.60810760232877,0.00058922573,753.8301428974704,0.0006060143,0.011564064,-0.011552472
10402.163,4.2793913,0,0.001127264,140.60782732279924,753.8287614052554,1140,8440.8125,3.4868834,621.2931,0.2785293,10402.163,4.2793913,0,,,,,140.60782732279924,0.00058896746,753.8287614052554,0.00060558936,0.011331351,-0.011486039
10399.609,4.275004,0,0.0011280352,140.60869271406625,753.830015387372,1141,8438.347,3.4866142,621.5799,0.27828392,10399.609,4.275004,0,,,,,140.60869271406625,0.000589504,753.830015387372,0.00060620985,0.011471872,-0.011639504
10398.138,4.2785754,0,0.0011288065,140.61078327226465,753.828945879905,1142,8438.711,3.4865365,623.486,0.2781507,10398.138,4.2785754,0,,,,,140.61078327226465,0.00058973045,753.828945879905,0.0006062852,0.011020508,-0.011157899
10398.602,4.2747307,0,0.0011295775,140.6084113821991,753.8300461676462,1143,8437.744,3.4864233,622.533,0.27835888,10398.602,4.2747307,0,,,,,140.6084113821991,0.0005893338,753.8300461676462,0.00060612836,0.011437489,-0.011348621
10401.363,4.2770805,0,0.0011303487,140.6087327466219,753.8296424561622,1144,8440.529,3.4861581,622.7432,0.27827427,10401.363,4.2770805,0,,,,,140.6087327466219,0.0005898632,753.8296424561622,0.0006065127,0.011015379,-0.011224689
10390.886,4.2773147,0,0.0011311197,140.60810354592863,753.8317684993332,1145,8431.552,3.4847028,623.4854,0.27852434,10390.886,4.2773147,0,,,,,140.60810354592863,0.0005903818,753.8317684993332,0.00060729124,0.011272722,-0.010819116
10393.013,4.2786183,0,0.0011318907,140.60995780625538,753.828703967914,1146,8433.748,3.4849172,622.3886,0.27856287,10393.013,4.2786183,0,,,,,140.60995780625538,0.0005895493,753.828703967914,0.0006061109,0.011145904,-0.010703033
10398.1455,4.276257,0,0.0011326617,140.60854484428822,753.8302645415604,1147,8438.132,3.4851005,621.9778,0.27854034,10398.1455,4.276257,0,,,,,140.60854484428822,0.000589383,753.8302645415604,0.00060620083,0.010769011,-0.011049849
10392.479,4.2776165,0,0.0011334326,140.60884099053553,753.8304184967915,1148,8432.522,3.4859707,620.6947,0.27848792,10392.479,4.2776165,0,,,,,140.60884099053553,0.00059011497,753.8304184967915,0.0006069792,0.010919241,-0.011276761
10400.758,4.2774425,0,0.0011342035,140.60896056042907,753.8297439700934,1149,8440.661,3.4869785,624.9997,0.27854437,10400.758,4.2774425,0,,,,,140.60896056042907,0.00058917335,753.8297439700934,0.0006058768,0.011161761,-0.011296925
10397.757,4.273164,0,0.0011349743,140.60929302399063,753.8306837878426,1150,8437.576,3.4864638,623.3204,0.27791375,10397.757,4.273164,0,,,,,140.60929302399063,0.00059000024,753.8306837878426,0.00060673483,0.010899628,-0.011464786
10403.6455,4.2800817,0,0.0011357451,140.60908104260756,753.8302284115359,1151,8442.792,3.4861221,622.32184,0.27826083,10403.6455,4.2800817,0,,,,,140.60908104260756,0.0005891507,753.8302284115359,0.00060593785,0.010745325,-0.011206188
10396.257,4.2734,0,0.0011365159,140.60834036470771,753.829905980172,1152,8436.693,3.4850147,622.88055,0.27810514,10396.257,4.2734,0,,,,,140.60834036470771,0.0005890816,753.829905980172,0.00060577097,0.010927099,-0.0113598155
10404.803,4.277709,0,0.0011372865,140.6091311148985,753.8298142967935,1153,8443.808,3.486878,622.5932,0.27781114,10404.803,4.277709,0,,,,,140.6091311148985,0.0005890413,753.8298142967935,0.00060586375,0.010983714,-0.011528852
10401.127,4.2775497,0,0.0011380572,140.6083447780858,753.8306081887027,1154,8441.222,3.4868147,623.0451,0.27793157,10401.127,4.2775497,0,,,,,140.6083447780858,0.0005895083,753.8306081887027,0.00060635747,0.010811857,-0.011469128
10402.628,4.2748866,0,0.0011388279,140.60852641744657,753.8288660926922,1155,8441.398,3.4867911,622.61597,0.27831352,10402.628,4.2748866,0,,,,,140.60852641744657,0.0005892197,753.8288660926922,0.0006057921,0.011192533,-0.011603798
