flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
18334.041,5.6526604,0,0.00078067847,95.27570019634663,677.9441208028634,1105,15767.284,4.884098,1644.1172,0.50956273,18334.041,5.6526604,0,,,,,95.27570019634663,0.00048776573,677.9441208028634,0.00049027236,0.01405773,-0.037085347
18339.477,5.655399,0,0.00078160386,95.27595652271408,677.9450393273987,1106,15770.871,4.884283,1643.8634,0.5098086,18339.477,5.655399,0,,,,,95.27595652271408,0.00048765735,677.9450393273987,0.0004901768,0.0140386475,-0.036893114
18328.688,5.653521,0,0.00078252924,95.2755005058811,677.9446811553984,1107,15762.164,4.8836417,1644.1945,0.51022154,18328.688,5.653521,0,,,,,95.2755005058811,0.00048777994,677.9446811553984,0.0004903132,0.013963939,-0.036975835
18339.89,5.6534,0,0.0007834546,95.27421687997726,677.9444414350885,1108,15772.953,4.884326,1643.4027,0.5099114,18339.89,5.6534,0,,,,,95.27421687997726,0.00048753055,677.9444414350885,0.0004900513,0.013717453,-0.037302293
18335.965,5.6578717,0,0.00078438,95.27625125540966,677.945142484029,1109,15768.076,4.8841877,1641.6627,0.5104127,18335.965,5.6578717,0,,,,,95.27625125540966,0.0004877517,677.945142484029,0.00049027125,0.014353693,-0.036915608
18341.555,5.6536384,0,0.0007853054,95.27565469935,677.9447561313546,1110,15773.707,4.884361,1642.6588,0.5101143,18341.555,5.6536384,0,,,,,95.27565469935,0.00048724262,677.9447561313546,0.00048978,0.014236431,-0.036909387
18338.451,5.6544166,0,0.0007862307,95.27605190975024,677.9445988328954,1111,15771.155,4.8842654,1644.6594,0.51021874,18338.451,5.6544166,0,,,,,95.27605190975024,0.0004873757,677.9445988328954,0.0004899155,0.014206418,-0.0369442
18348.32,5.6548724,0,0.0007871561,95.27619047105344,677.9450358513789,1112,15779.015,4.884799,1642.5186,0.5105063,18348.32,5.6548724,0,,,,,95.27619047105344,0.0004870142,677.9450358513789,0.00048948615,0.014425646,-0.036627237
18335.15,5.65474,0,0.00078808144,95.27670474875758,677.9446421708328,1113,15768.407,4.8840346,1642.095,0.51040053,18335.15,5.65474,0,,,,,95.27670474875758,0.0004875909,677.9446421708328,0.0004900955,0.014338692,-0.036714703
18333.023,5.6538095,0,0.0007890068,95.27606093197144,677.9446148311451,1114,15765.497,4.8839808,1642.577,0.510003,18333.023,5.6538095,0,,,,,95.27606093197144,0.00048783745,677.9446148311451,0.0004903601,0.014670534,-0.036599014
18338.55,5.65579,8192,0.00078993215,95.27737752224292,677.9447763977497,1115,15771.681,4.8842063,1642.7976,0.5101149,18338.55,5.65579,8192,,,,,95.27737752224292,0.00048755112,677.9447763977497,0.00049004186,0.014265673,-0.03688725
18336.94,5.6581254,0,0.0007908575,95.27695727529112,677.9457864311075,1116,15768.784,4.884045,1643.4456,0.5095184,18336.94,5.6581254,0,,,,,95.27695727529112,0.00048756224,677.9457864311075,0.00049007265,0.01437442,-0.03666629
18330.174,5.656403,0,0.0007917828,95.27614283299484,677.9446784937827,1117,15763.29,4.8837585,1642.3907,0.5098912,18330.174,5.656403,0,,,,,95.27614283299484,0.00048772292,677.9446784937827,0.00049029203,0.014329612,-0.03703298
18333.523,5.653576,0,0.00079270813,95.2756318715086,677.9441861041619,1118,15767.653,4.8839817,1642.9794,0.5098207,18333.523,5.653576,0,,,,,95.2756318715086,0.0004878517,677.9441861041619,0.0004904361,0.014132041,-0.03696839
18335.951,5.6563063,0,0.00079363346,95.27609324258778,677.9437298852536,1119,15767.575,4.88383,1643.013,0.5099608,18335.951,5.6563063,0,,,,,95.27609324258778,0.00048747784,677.9437298852536,0.0004899868,0.014090012,-0.03688252
18337.703,5.65795,0,0.0007945587,95.27665548755472,677.9442551810687,1120,15770.1,4.884062,1642.1777,0.5096782,18337.703,5.65795,0,,,,,95.27665548755472,0.00048746122,677.9442551810687,0.0004900319,0.014124119,-0.03702877
18340.447,5.656279,8192,0.00079548405,95.2764313731071,677.9445363410834,1121,15772.363,4.8842673,1642.1199,0.51026654,18340.447,5.656279,8192,,,,,95.2764313731071,0.0004875919,677.9445363410834,0.00049010635,0.014355139,-0.037228078
18334.152,5.6540956,0,0.0007964093,95.27606633864337,677.944569245095,1122,15766.49,4.8838296,1641.6046,0.5099385,18334.152,5.6540956,0,,,,,95.27606633864337,0.00048765764,677.944569245095,0.0004902176,0.0140088815,-0.03732633
18339.043,5.6556406,0,0.0007973346,95.27653498603017,677.9443106245836,1123,15770.786,4.884138,1642.2526,0.50971866,18339.043,5.6556406,0,,,,,95.27653498603017,0.00048763258,677.9443106245836,0.00049014663,0.014465264,-0.037093833
18348.69,5.6592674,0,0.0007982599,95.27583532221414,677.944640898051,1124,15778.709,4.88445,1640.7017,0.51054907,18348.69,5.6592674,0,,,,,95.27583532221414,0.00048727184,677.944640898051,0.00048983126,0.014391861,-0.03720014
18341.559,5.656091,0,0.0007991852,95.27640519179633,677.9452647256896,1125,15773.677,4.8843603,1641.8485,0.5102837,18341.559,5.656091,0,,,,,95.27640519179633,0.00048732452,677.9452647256896,0.0004898534,0.014224749,-0.036928173
18336.15,5.653603,0,0.00080011046,95.27556913402265,677.944251080072,1126,15767.187,4.883849,1642.476,0.5100338,18336.15,5.653603,0,,,,,95.27556913402265,0.0004877841,677.944251080072,0.0004903452,0.014496566,-0.03700492
18338.432,5.6523004,0,0.00080103567,95.27628315111072,677.944989176223,1127,15770.9,4.8839736,1640.3667,0.5103881,18338.432,5.6523004,0,,,,,95.27628315111072,0.0004873224,677.944989176223,0.00048991916,0.014469234,-0.03674316
18336.729,5.6550307,0,0.00080196094,95.27650773520476,677.9448398672773,1128,15768.598,4.8839097,1641.9073,0.509902,18336.729,5.6550307,0,,,,,95.27650773520476,0.00048759938,677.9448398672773,0.0004900517,0.014433226,-0.03670615
18328.395,5.6559167,0,0.00080288615,95.27642020505121,677.9443473109923,1129,15760.704,4.8836837,1640.7594,0.5105255,18328.395,5.6559167,0,,,,,95.27642020505121,0.00048801207,677.9443473109923,0.0004905658,0.014292821,-0.037009906
18345.79,5.6566086,128,0.0008038114,95.27692541151197,677.9446384540634,1130,15776.273,4.8855014,1640.5892,0.5100798,18345.79,5.6566086,128,,,,,95.27692541151197,0.00048745621,677.9446384540634,0.0004899673,0.014395919,-0.036591887
18337.262,5.655773,0,0.0008047366,95.2768726112684,677.9444386906926,1131,15768.785,4.8838434,1641.2085,0.5098101,18337.262,5.655773,0,,,,,95.2768726112684,0.0004874127,677.9444386906926,0.0004899433,0.014779173,-0.03679721
18333.137,5.6571207,0,0.00080566184,95.27563673361533,677.9438440008926,1132,15767.055,4.883923,1640.9946,0.51018584,18333.137,5.6571207,0,,,,,95.27563673361533,0.00048745907,677.9438440008926,0.00048998586,0.014567813,-0.03668303
18343.828,5.66072,0,0.00080658705,95.27610910160851,677.945768697214,1133,15774.16,4.884307,1641.6455,0.50995207,18343.828,5.66072,0,,,,,95.27610910160851,0.0004877915,677.945768697214,0.0004902602,0.014961263,-0.036495928
18341.26,5.659742,0,0.00080751226,95.2764783811315,677.944683985818,1134,15771.749,4.8841105,1641.8158,0.5099219,18341.26,5.659742,0,,,,,95.2764783811315,0.00048758028,677.944683985818,0.00049006275,0.014538612,-0.036754586
18334.844,5.656478,0,0.0008084374,95.27627709410686,677.944091866096,1135,15766.572,4.883785,1641.2551,0.5101669,18334.844,5.656478,0,,,,,95.27627709410686,0.0004879524,677.944091866096,0.00049047475,0.0147549305,-0.036738552
18332.457,5.658229,128,0.0008093626,95.2754714054568,677.9448308625424,1136,15764.424,4.884151,1641.8171,0.5099337,18332.457,5.658229,128,,,,,95.2754714054568,0.00048766332,677.9448308625424,0.00049015024,0.014750253,-0.036679834
18339.266,5.656977,0,0.0008102878,95.27607740782743,677.9452554463674,1137,15770.987,4.883928,1639.4482,0.51015073,18339.266,5.656977,0,,,,,95.27607740782743,0.00048734286,677.9452554463674,0.0004898844,0.014527551,-0.036974765
18337.666,5.6557612,0,0.0008112129,95.27616805016925,677.9446517997904,1138,15768.945,4.883914,1640.2435,0.51058006,18337.666,5.6557612,0,,,,,95.27616805016925,0.0004873138,677.9446517997904,0.00048981985,0.014191826,-0.036945675
18334.795,5.6571183,0,0.0008121381,95.27556745448413,677.9457875790972,1139,15767.811,4.8838778,1639.4238,0.5102654,18334.795,5.6571183,0,,,,,95.27556745448413,0.0004875177,677.9457875790972,0.00049003,0.01424177,-0.037145264
18334.695,5.656295,0,0.00081306323,95.27641652218739,677.9440879265312,1140,15766.358,4.8838396,1640.499,0.5103175,18334.695,5.656295,0,,,,,95.27641652218739,0.00048762397,677.9440879265312,0.0004901137,0.014533273,-0.03680594
18351.445,5.6592755,0,0.0008139884,95.27553151672839,677.9451576380812,1141,15780.403,4.884695,1641.2198,0.5098216,18351.445,5.6592755,0,,,,,95.27553151672839,0.0004870678,677.9451576380812,0.00048962096,0.014455729,-0.03677782
18331.512,5.658187,0,0.00081491354,95.27669224065657,677.9450092776784,1142,15764.777,4.883663,1639.878,0.5104452,18331.512,5.658187,0,,,,,95.27669224065657,0.00048771745,677.9450092776784,0.00049021636,0.014650514,-0.03672197
18336.01,5.657626,0,0.00081583863,95.27544857502991,677.9443235276102,1143,15767.6,4.8839474,1640.0721,0.51009935,18336.01,5.657626,0,,,,,95.27544857502991,0.00048772694,677.9443235276102,0.00049024046,0.014386206,-0.036677036
18338.691,5.6603503,0,0.0008167637,95.27710834016183,677.944295165111,1144,15770.552,4.883984,1639.8408,0.5098195,18338.691,5.6603503,0,,,,,95.27710834016183,0.0004877168,677.944295165111,0.0004901856,0.014796369,-0.036564566
18336.145,5.657793,0,0.0008176888,95.27675956434058,677.9450467749762,1145,15767.53,4.883747,1640.546,0.5100465,18336.145,5.657793,0,,,,,95.27675956434058,0.00048762493,677.9450467749762,0.0004901525,0.014776247,-0.03584725
18340.252,5.655086,0,0.0008186139,95.2762069889845,677.9455859773803,1146,15772.345,4.884066,1640.573,0.51033086,18340.252,5.655086,0,,,,,95.2762069889845,0.00048744451,677.9455859773803,0.00048993225,0.014855938,-0.035930935
18334.975,5.660385,8192,0.000819539,95.27580509073591,677.9458298781558,1147,15767.886,4.8837113,1637.4421,0.5106256,18334.975,5.660385,8192,,,,,95.27580509073591,0.00048754347,677.9458298781558,0.00049010117,0.0149681,-0.036302388
18349.758,5.661864,128,0.00082046405,95.27726725464952,677.9457597176103,1148,15778.644,4.8856955,1639.5088,0.5097367,18349.758,5.661864,128,,,,,95.27726725464952,0.00048721032,677.9457597176103,0.0004897081,0.014987238,-0.036298938
18340.52,5.6585546,0,0.00082138914,95.27697785996715,677.9446061726785,1149,15772.48,4.88422,1643.2183,0.5095576,18340.52,5.6585546,0,,,,,95.27697785996715,0.00048749402,677.9446061726785,0.0004900864,0.014520141,-0.03673977
18335.785,5.660228,0,0.0008223142,95.27623232013435,677.9448425762511,1150,15767.565,4.8838654,1640.3549,0.5101423,18335.785,5.660228,0,,,,,95.27623232013435,0.0004875698,677.9448425762511,0.0004900328,0.014925715,-0.036630612
18339.363,5.661417,0,0.0008232392,95.27665223278416,677.9449246489414,1151,15771.346,4.884041,1638.1241,0.51010084,18339.363,5.661417,0,,,,,95.27665223278416,0.00048730936,677.9449246489414,0.00048982154,0.014988414,-0.03637408
18347.607,5.6608233,0,0.00082416425,95.27627430850812,677.9448423507064,1152,15777.903,4.884489,1639.0448,0.5099419,18347.607,5.6608233,0,,,,,95.27627430850812,0.00048742266,677.9448423507064,0.00048991217,0.014809427,-0.03643196
18339.176,5.658445,0,0.0008250892,95.27665036853865,677.944929131229,1153,15770.59,4.884048,1642.2759,0.51001424,18339.176,5.658445,0,,,,,95.27665036853865,0.00048761367,677.944929131229,0.000490111,0.014690053,-0.036748473
18336.875,5.656774,0,0.00082601426,95.27493522275988,677.9439128393624,1154,15769.436,4.8839426,1639.4037,0.5100248,18336.875,5.656774,0,,,,,95.27493522275988,0.00048788087,677.9439128393624,0.00049029593,0.014790614,-0.036731176
18328.902,5.65691,8192,0.00082693924,95.27705337705241,677.9446675354549,1155,15760.809,4.883389,1640.5653,0.5101097,18328.902,5.65691,8192,,,,,95.27705337705241,0.00048793247,677.9446675354549,0.00049037434,0.014731029,-0.0364319
18345.371,5.6600275,0,0.0008278642,95.27651880349435,677.9448199272355,1156,15776.883,4.884368,1638.345,0.5101182,18345.371,5.6600275,0,,,,,95.27651880349435,0.00048729268,677.9448199272355,0.0004898816,0.014764144,-0.03660799
18343.787,5.6582103,0,0.0008287892,95.27619304329353,677.9454253704799,1157,15775.376,4.8842115,1638.6989,0.51038283,18343.787,5.6582103,0,,,,,95.27619304329353,0.00048749967,677.9454253704799,0.0004900253,0.014644046,-0.03641337
18327.77,5.6570144,0,0.0008297142,95.27593934732647,677.9442799723328,1158,15760.557,4.883276,1639.3207,0.5100833,18327.77,5.6570144,0,,,,,95.27593934732647,0.00048793605,677.9442799723328,0.0004904735,0.014615487,-0.03642645
18339.047,5.6593337,0,0.00083063915,95.27598903106485,677.9455736193039,1159,15771.198,4.8839083,1638.3345,0.51005584,18339.047,5.6593337,0,,,,,95.27598903106485,0.0004874167,677.9455736193039,0.00048991945,0.015029804,-0.03604248
18338.602,5.661873,0,0.0008315641,95.2767710872023,677.9454801447561,1160,15770.571,4.8838596,1639.4894,0.5101561,18338.602,5.661873,0,,,,,95.2767710872023,0.00048742178,677.9454801447561,0.0004899338,0.01523992,-0.03564831
18331.76,5.660539,0,0.000832489,95.27698224024032,677.9449578568006,1161,15765.555,4.8837204,1639.1826,0.50960606,18331.76,5.660539,0,,,,,95.27698224024032,0.00048789647,677.9449578568006,0.0004904419,0.015091462,-0.03615673
18339.135,5.6597424,0,0.0008334139,95.27659399591577,677.9450909175273,1162,15771.851,4.8838253,1638.0345,0.5101639,18339.135,5.6597424,0,,,,,95.27659399591577,0.0004873,677.9450909175273,0.0004898606,0.014994377,-0.036223117
18342.475,5.6604447,0,0.00083433883,95.275248719044,677.94575851669,1163,15773.565,4.8841443,1639.9178,0.51063925,18342.475,5.6604447,0,,,,,95.275248719044,0.00048744504,677.94575851669,0.00049002405,0.014760821,-0.03609424
18336.77,5.657089,0,0.00083526375,95.27612928307502,677.944702987737,1164,15770.073,4.883884,1635.9545,0.5104488,18336.77,5.657089,0,,,,,95.27612928307502,0.00048756876,677.944702987737,0.0004901372,0.014533345,-0.036467113
18328.623,5.658587,0,0.0008361886,95.27649714891372,677.9455309049338,1165,15762.094,4.8833103,1636.8414,0.51038384,18328.623,5.658587,0,,,,,95.27649714891372,0.00048767112,677.9455309049338,0.0004900895,0.014537424,-0.036315154
18333.92,5.6570745,0,0.0008371135,95.27617530027493,677.944145040681,1166,15766.667,4.883598,1638.5897,0.5102729,18333.92,5.6570745,0,,,,,95.27617530027493,0.00048752694,677.944145040681,0.0004900654,0.014487817,-0.03633258
18324.008,5.657914,0,0.00083803834,95.2765218525901,677.9443024197491,1167,15756.682,4.8827753,1636.221,0.5097009,18324.008,5.657914,0,,,,,95.2765218525901,0.0004879165,677.9443024197491,0.0004904476,0.014217738,-0.036343742
18329.512,5.6538825,0,0.0008389632,95.27565977421935,677.944243884408,1168,15764.062,4.883357,1637.483,0.5102069,18329.512,5.6538825,0,,,,,95.27565977421935,0.0004874482,677.944243884408,0.0004900432,0.013938443,-0.03703878
18327.057,5.65756,8192,0.000839888,95.2763114227995,677.944002712012,1169,15760.126,4.8832545,1637.871,0.5099103,18327.057,5.65756,8192,,,,,95.2763114227995,0.00048769877,677.944002712012,0.00049021986,0.014167897,-0.036712173
18325.525,5.658172,0,0.00084081286,95.2754916763688,677.9448534087502,1170,15758.053,4.8838005,1646.7083,0.5099733,18325.525,5.658172,0,,,,,95.2754916763688,0.0004878857,677.9448534087502,0.00049048546,0.013984416,-0.036621764
18330.596,5.6533885,0,0.00084173767,95.27632654770277,677.9443735951169,1171,15764.755,4.883521,1638.4686,0.5102178,18330.596,5.6533885,0,,,,,95.27632654770277,0.0004879286,677.9443735951169,0.0004904303,0.013973891,-0.03693777
18337.23,5.6561365,0,0.00084266247,95.27487316013313,677.9452309644298,1172,15768.879,4.883744,1638.53,0.50949466,18337.23,5.6561365,0,,,,,95.27487316013313,0.00048754466,677.9452309644298,0.00049008604,0.01380238,-0.0369445
18346.617,5.657263,8192,0.0008435873,95.27569879786627,677.9453022493236,1173,15777.855,4.884343,1637.838,0.51038295,18346.617,5.657263,8192,,,,,95.27569879786627,0.00048727993,677.9453022493236,0.0004896824,0.013651599,-0.03691741
18333.984,5.6566086,0,0.000844512,95.27566023906607,677.944490799521,1174,15765.668,4.8834376,1638.6361,0.5103555,18333.984,5.6566086,0,,,,,95.27566023906607,0.0004873903,677.944490799521,0.00048992975,0.013876748,-0.036196753
18333.324,5.656407,0,0.00084543676,95.274866567704,677.9439032518678,1175,15766.045,4.883748,1638.228,0.5104605,18333.324,5.656407,0,,,,,95.274866567704,0.00048763995,677.9439032518678,0.00049014116,0.013832842,-0.036564987
18323.9,5.6566215,0,0.0008463615,95.27548715735065,677.945274192089,1176,15758.359,4.8831444,1638.8022,0.50963247,18323.9,5.6566215,0,,,,,95.27548715735065,0.00048778596,677.945274192089,0.0004902928,0.014095756,-0.036342006
18337.21,5.6574063,0,0.00084728625,95.27575246865068,677.9441581591683,1177,15769.414,4.883728,1639.0736,0.51053476,18337.21,5.6574063,0,,,,,95.27575246865068,0.00048734364,677.9441581591683,0.00048989017,0.01406456,-0.036366493
18332.326,5.657032,0,0.000848211,95.27640220351721,677.9446714016949,1178,15764.874,4.8835535,1639.072,0.5102115,18332.326,5.657032,0,,,,,95.27640220351721,0.00048766824,677.9446714016949,0.0004902031,0.014099851,-0.03614323
18333.277,5.6602397,0,0.0008491357,95.27563626833549,677.9454360763375,1179,15766.756,4.8836756,1638.5532,0.5101428,18333.277,5.6602397,0,,,,,95.27563626833549,0.00048762432,677.9454360763375,0.00049017946,0.014309363,-0.035889626
18328.557,5.6561913,0,0.0008500604,95.27590694639699,677.9444160952663,1180,15762.148,4.8833766,1639.7946,0.50989467,18328.557,5.6561913,0,,,,,95.27590694639699,0.0004876442,677.9444160952663,0.0004901863,0.014077783,-0.036114357
18328.617,5.6595397,0,0.0008509851,95.27618047527282,677.9456395106945,1181,15761.948,4.8832636,1639.3242,0.5101554,18328.617,5.6595397,0,,,,,95.27618047527282,0.0004877472,677.9456395106945,0.00049020833,0.014308501,-0.03532953
18333.37,5.6612277,8192,0.00085190975,95.275851851653,677.9453102079793,1182,15765.597,4.8834515,1637.535,0.5100732,18333.37,5.6612277,8192,,,,,95.275851851653,0.00048775776,677.9453102079793,0.00049025554,0.014687233,-0.03513269
18336.621,5.658981,0,0.00085283443,95.27503614469003,677.9455474917235,1183,15769.679,4.8839865,1639.1545,0.51049846,18336.621,5.658981,0,,,,,95.27503614469003,0.00048734355,677.9455474917235,0.00048984,0.014307016,-0.0353903
18322.88,5.655099,0,0.00085375906,95.27585938882824,677.9459225556911,1184,15757.236,4.881613,1639.0087,0.5102015,18322.88,5.655099,0,,,,,95.27585938882824,0.0004877724,677.9459225556911,0.00049027306,0.014386409,-0.034556374
18336.738,5.6602373,0,0.0008546837,95.27632898387034,677.9453241774348,1185,15770.329,4.8838353,1637.644,0.51032996,18336.738,5.6602373,0,,,,,95.27632898387034,0.00048738846,677.9453241774348,0.00048992207,0.0146303745,-0.03513347
18332.46,5.6604586,0,0.0008556083,95.27665516740649,677.9446325503807,1186,15764.795,4.8835163,1638.0621,0.51050395,18332.46,5.6604586,0,,,,,95.27665516740649,0.00048775558,677.9446325503807,0.0004902585,0.015009401,-0.035055052
18345.191,5.6622257,0,0.0008565329,95.27567554178914,677.9458275351649,1187,15776.902,4.884204,1638.6659,0.5103195,18345.191,5.6622257,0,,,,,95.27567554178914,0.0004874211,677.9458275351649,0.0004899842,0.014599774,-0.035026435
18337.252,5.6606174,0,0.0008574575,95.27527035197006,677.9456344520551,1188,15770.37,4.883787,1638.1449,0.510263,18337.252,5.6606174,0,,,,,95.27527035197006,0.00048752007,677.9456344520551,0.00049002486,0.014226018,-0.034934897
18328.363,5.658894,0,0.0008583821,95.27658646440531,677.9466976457685,1189,15761.613,4.88181,1638.8632,0.51054335,18328.363,5.658894,0,,,,,95.27658646440531,0.00048757074,677.9466976457685,0.0004900757,0.014780458,-0.03455796
